longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.358564,23.98951,2024,4,NewValley,0.157,27.033226,1.0013514,18.390789,2.1972474E-4,1.2088078E10,60,541,200,260,42,82,133,161,0.0022644
30.619076,24.726128,2024,4,NewValley,0.152,27.062464,1.750939,19.373709,5.817857E-4,1.2032284E10,40,487,286,227,66,82,132,186,0.008695488
30.655008,24.564432,2024,4,NewValley,0.1265,26.78709,1.7548805,19.69571,9.13493E-4,1.206443E10,60,532,213,256,48,82,130,167,1.00666664E-4
30.331615,23.96256,2024,4,NewValley,0.11425,27.107046,0.96037364,18.257236,2.1865185E-4,1.2072126E10,60,532,209,260,45,82,133,161,0.07163385
30.60111,24.753078,2024,4,NewValley,0.25305,26.872198,1.7476946,19.58719,6.998364E-4,1.2032633E10,40,510,261,229,69,82,133,185,8.420472E-4
30.68196,24.600365,2024,4,NewValley,0.10455,26.78709,1.7548805,19.69571,9.13493E-4,1.206443E10,60,505,253,243,34,81,133,166,0.006910367
30.62806,24.510532,2024,4,NewValley,0.09545,27.157703,1.7873322,19.315813,3.8193134E-4,1.204424E10,60,575,168,258,46,81,133,163,1.0674215E-5
