longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.358564,23.98951,2023,12,NewValley,0.15305,17.085527,6.0255404,48.101604,3.216458E-4,7.610689E9,60,541,200,260,42,82,133,161,0.0022056
30.619076,24.726128,2023,12,NewValley,0.15965,17.037304,6.5369573,49.980885,3.216458E-4,7.4137795E9,40,487,286,227,66,82,132,186,0.008554059
30.655008,24.564432,2023,12,NewValley,0.1521,16.7825,6.395361,50.302616,3.216458E-4,7.4586086E9,60,532,213,256,48,82,130,167,9.733333E-5
30.331615,23.96256,2023,12,NewValley,0.1007,17.222322,6.002804,47.61182,3.216458E-4,7.6019364E9,60,532,209,260,45,82,133,161,0.07078791
30.60111,24.753078,2023,12,NewValley,0.35855,16.860651,6.5156465,50.469982,3.216458E-4,7.3892716E9,40,510,261,229,69,82,133,185,8.118467E-4
30.68196,24.600365,2023,12,NewValley,0.09005,16.7825,6.395361,50.302616,3.216458E-4,7.4586086E9,60,505,253,243,34,81,133,166,0.0068037417
30.62806,24.510532,2023,12,NewValley,0.10155,17.039337,6.5485344,50.01427,3.216458E-4,7.4716677E9,60,575,168,258,46,81,133,163,1.0674215E-5
