longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.358564,23.98951,2023,4,NewValley,0.15825,25.414543,-1.8914291,16.393528,3.759868E-4,1.2113054E10,60,541,200,260,42,82,133,161,0.0022056
30.619076,24.726128,2023,4,NewValley,0.1732,25.438156,-1.3325803,17.057295,2.9029022E-4,1.1974686E10,40,487,286,227,66,82,132,186,0.008554059
30.655008,24.564432,2023,4,NewValley,0.1607,25.230293,-1.4212712,17.15764,2.9029022E-4,1.2032663E10,60,532,213,256,48,82,130,167,9.733333E-5
30.331615,23.96256,2023,4,NewValley,0.11225,25.467632,-1.8411605,16.402485,3.3293734E-4,1.2095976E10,60,532,209,260,45,82,133,161,0.07078791
30.60111,24.753078,2023,4,NewValley,0.26425,25.189175,-1.3207774,17.327055,2.9029022E-4,1.1952226E10,40,510,261,229,69,82,133,185,8.118467E-4
30.68196,24.600365,2023,4,NewValley,0.08905,25.230293,-1.4212712,17.15764,2.9029022E-4,1.2032663E10,60,505,253,243,34,81,133,166,0.0068037417
30.62806,24.510532,2023,4,NewValley,0.09415,25.566559,-1.3235389,16.938795,2.9029022E-4,1.2031589E10,60,575,168,258,46,81,133,163,1.0674215E-5
