longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.358564,23.98951,2025,8,NewValley,0.0,33.83431,8.9099045,21.610947,1.9568054E-4,9.652248E9,60,541,200,260,42,82,133,161,0.002316
30.619076,24.726128,2025,8,NewValley,0.0,33.78991,9.709403,22.862709,1.9568054E-4,9.655791E9,40,487,286,227,66,82,132,186,0.008748254
30.655008,24.564432,2025,8,NewValley,0.0,33.482502,9.676981,23.20928,1.9568054E-4,9.656277E9,60,532,213,256,48,82,130,167,1.06666674E-4
30.331615,23.96256,2025,8,NewValley,0.0,33.95629,8.856926,21.387371,1.9568054E-4,9.655846E9,60,532,209,260,45,82,133,161,0.07193936
30.60111,24.753078,2025,8,NewValley,0.0,33.606712,9.717271,23.110645,1.9568054E-4,9.66321E9,40,510,261,229,69,82,133,185,8.71939E-4
30.68196,24.600365,2025,8,NewValley,0.0,33.482502,9.676981,23.20928,1.9568054E-4,9.656277E9,60,505,253,243,34,81,133,166,0.007004991
30.62806,24.510532,2025,8,NewValley,0.0,33.884735,9.711607,22.745115,1.9568054E-4,9.649277E9,60,575,168,258,46,81,133,163,1.11190475E-5
