longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.358564,23.98951,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,60,541,200,260,42,82,133,161,0.002316
30.619076,24.726128,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,40,487,286,227,66,82,132,186,0.008748254
30.655008,24.564432,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,60,532,213,256,48,82,130,167,1.06666674E-4
30.331615,23.96256,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,60,532,209,260,45,82,133,161,0.07193936
30.60111,24.753078,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,40,510,261,229,69,82,133,185,8.71939E-4
30.68196,24.600365,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,60,505,253,243,34,81,133,166,0.007004991
30.62806,24.510532,2025,12,NewValley,0.0,-273.15,-273.15,100.0,0.0,0.0,60,575,168,258,46,81,133,163,1.11190475E-5
