longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,386,334,281,151,79,149,150,0.16029575
27.7804,31.095184,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,347,367,287,157,79,147,163,2.4153272E-4
27.708534,31.131117,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,385,333,283,151,80,148,154,0.023795186
28.328373,31.0323,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,386,319,297,160,80,148,162,0.05994345
27.852266,31.11315,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,362,356,282,158,79,148,170,0.31810862
27.852266,31.16705,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,40,376,331,293,161,79,147,167,0.050400537
27.95108,31.02332,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,345,321,335,149,79,142,182,7.538391E-5
27.55582,31.140099,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,406,326,269,171,79,145,165,0.002899263
27.744467,31.185015,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,420,317,264,210,79,145,226,0.0152489515
27.8343,31.220947,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,429,298,273,315,79,141,215,0.3802327
27.798367,31.104166,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,399,325,277,156,79,149,160,0.027338205
27.771418,31.193998,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,427,299,274,273,79,141,219,0.037112515
28.37329,31.068233,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,428,313,260,204,80,146,198,0.8443252
27.528872,31.041285,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,349,379,273,147,80,142,165,2.4166668E-5
27.627687,31.193998,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,396,359,245,195,80,138,189,0.11354033
27.744467,31.158066,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,415,294,292,159,80,147,165,9.96E-5
27.789383,31.11315,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,390,336,274,158,79,148,154,0.12974115
27.80735,31.16705,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,362,348,290,161,79,146,172,0.28743774
27.843283,31.0862,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,351,361,289,157,80,146,171,8.4E-6
27.852266,31.0862,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,354,365,282,157,80,146,174,1.3E-5
27.591753,31.131117,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,372,363,265,183,79,142,170,0.13921063
28.04091,31.0862,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,80,427,323,252,198,80,146,215,0.009556525
28.418203,31.041285,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,418,292,291,190,79,147,169,0.528599
28.43617,31.077217,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,448,296,257,193,79,147,201,2.1325E-4
27.60972,31.104166,2025,12,Matrouh,0.0,-273.15,-273.15,100.0,0.0,0.0,60,361,331,309,146,79,147,163,5.8605743E-5
