longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2024,3,Matrouh,0.0982,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,386,334,281,151,79,149,150,0.15797256
27.7804,31.095184,2024,3,Matrouh,0.0904,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,347,367,287,157,79,147,163,2.34718E-4
27.708534,31.131117,2024,3,Matrouh,0.0948,16.061752,8.130612,59.30499,0.0884082,9.105657E9,60,385,333,283,151,80,148,154,0.023528397
28.328373,31.0323,2024,3,Matrouh,0.1389,16.699318,8.325305,57.702225,0.07264005,9.055006E9,60,386,319,297,160,80,148,162,0.0597157
27.852266,31.11315,2024,3,Matrouh,0.10895,16.711605,8.790207,59.50137,0.07947531,9.054689E9,60,362,356,282,158,79,148,170,0.31307545
27.95108,31.02332,2024,3,Matrouh,0.1245,16.41104,8.238145,58.423645,0.075436436,9.110734E9,60,345,321,335,149,79,142,182,7.198788E-5
27.55582,31.140099,2024,3,Matrouh,0.11015,15.927418,7.987874,59.238518,0.09685064,9.112509E9,60,406,326,269,171,79,145,165,0.0028700659
27.744467,31.185015,2024,3,Matrouh,0.1446,16.48048,9.129536,61.781654,0.10518467,8.985511E9,60,420,317,264,210,79,145,226,0.015144843
27.8343,31.220947,2024,3,Matrouh,0.10605,16.529575,9.292955,62.270744,0.09631926,8.977121E9,60,429,298,273,315,79,141,215,0.3753364
27.798367,31.104166,2024,3,Matrouh,0.09745,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,399,325,277,156,79,149,160,0.026834272
27.771418,31.193998,2024,3,Matrouh,0.1481,16.529575,9.292955,62.270744,0.09631926,8.977121E9,60,427,299,274,273,79,141,219,0.03643605
27.528872,31.041285,2024,3,Matrouh,0.1252,15.565804,7.1005387,57.062256,0.09308709,9.230231E9,60,349,379,273,147,80,142,165,2.35E-5
27.627687,31.193998,2024,3,Matrouh,0.11705,16.399216,9.0290575,61.68277,0.11610274,8.97581E9,60,396,359,245,195,80,138,189,0.11144795
27.744467,31.158066,2024,3,Matrouh,0.1175,16.48048,9.129536,61.781654,0.10518467,8.985511E9,60,415,294,292,159,80,147,165,9.54E-5
27.789383,31.11315,2024,3,Matrouh,0.08295,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,390,336,274,158,79,148,154,0.1274909
27.80735,31.16705,2024,3,Matrouh,0.1267,16.529575,9.292955,62.270744,0.09631926,8.977121E9,60,362,348,290,161,79,146,172,0.28482255
27.843283,31.0862,2024,3,Matrouh,0.10395,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,351,361,289,157,80,146,171,7.6E-6
27.852266,31.0862,2024,3,Matrouh,0.10615,16.711605,8.790207,59.50137,0.07947531,9.054689E9,60,354,365,282,157,80,146,174,1.2E-5
27.591753,31.131117,2024,3,Matrouh,0.10755,15.927418,7.987874,59.238518,0.09685064,9.112509E9,60,372,363,265,183,79,142,170,0.13684925
28.418203,31.041285,2024,3,Matrouh,0.12,16.77284,8.127512,56.667118,0.06617118,9.072931E9,60,418,292,291,190,79,147,169,0.52261025
27.60972,31.104166,2024,3,Matrouh,0.1237,15.927418,7.987874,59.238518,0.09685064,9.112509E9,60,361,331,309,146,79,147,163,5.64406E-5
27.8343,31.202982,2024,3,Matrouh,0.14175,16.529575,9.292955,62.270744,0.09631926,8.977121E9,60,434,319,248,168,79,147,198,0.079482205
28.43617,31.0323,2024,3,Matrouh,0.13385,16.77284,8.127512,56.667118,0.06617118,9.072931E9,50,415,294,291,190,79,148,169,8.969036
27.63667,31.193998,2024,3,Matrouh,0.11595,16.399216,9.0290575,61.68277,0.11610274,8.97581E9,60,389,365,247,430,80,119,196,0.8445511
27.798367,31.140099,2024,3,Matrouh,0.1094,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,391,325,285,165,79,147,155,0.21172257
27.600737,31.158066,2024,3,Matrouh,0.1065,16.399216,9.0290575,61.68277,0.11610274,8.97581E9,60,360,341,300,185,80,145,150,2.5E-5
28.31939,31.0323,2024,3,Matrouh,0.1216,16.699318,8.325305,57.702225,0.07264005,9.055006E9,60,386,319,297,160,80,148,162,0.016348029
27.906164,31.077217,2024,3,Matrouh,0.12005,16.711605,8.790207,59.50137,0.07947531,9.054689E9,60,359,325,316,149,80,145,206,0.026437908
27.726501,31.0862,2024,3,Matrouh,0.09905,16.061752,8.130612,59.30499,0.0884082,9.105657E9,40,352,347,302,151,80,145,172,0.04769967
28.346338,31.005352,2024,3,Matrouh,0.14315,16.699318,8.325305,57.702225,0.07264005,9.055006E9,60,389,348,264,154,80,150,156,1.2675E-4
28.38227,31.005352,2024,3,Matrouh,0.1385,16.77284,8.127512,56.667118,0.06617118,9.072931E9,60,406,340,255,184,80,149,165,1.22871825E-5
28.418203,31.005352,2024,3,Matrouh,0.14995,16.77284,8.127512,56.667118,0.06617118,9.072931E9,60,450,307,243,209,80,147,172,0.06293084
27.744467,31.122133,2024,3,Matrouh,0.08625,16.061752,8.130612,59.30499,0.0884082,9.105657E9,60,382,335,283,152,79,149,157,0.35919833
27.924131,31.077217,2024,3,Matrouh,0.0958,16.711605,8.790207,59.50137,0.07947531,9.054689E9,60,385,317,299,150,79,145,195,1.6035486
28.14871,31.02332,2024,3,Matrouh,0.10865,16.521322,8.42943,58.772667,0.07797409,9.06466E9,60,369,349,283,152,80,148,158,0.14375876
27.8343,31.140099,2024,3,Matrouh,0.12005,16.275246,8.358427,59.414417,0.08049871,9.095853E9,60,367,340,293,153,79,147,162,2.9247768
