longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2023,12,Matrouh,0.0924,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,386,334,281,151,79,149,150,0.15526828
27.7804,31.095184,2023,12,Matrouh,0.09245,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,347,367,287,157,79,147,163,2.3185562E-4
27.708534,31.131117,2023,12,Matrouh,0.0891,16.48082,10.526517,67.84643,0.08421403,4.9844685E9,60,385,333,283,151,80,148,154,0.022948824
28.328373,31.0323,2023,12,Matrouh,0.1034,17.082493,11.140247,68.02376,0.048366923,4.8832195E9,60,386,319,297,160,80,148,162,0.059321873
27.852266,31.11315,2023,12,Matrouh,0.09685,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,362,356,282,158,79,148,170,0.3086646
27.95108,31.02332,2023,12,Matrouh,0.12035,16.72199,11.109286,69.45485,0.04115011,4.961911E9,60,345,321,335,149,79,142,182,7.023965E-5
27.55582,31.140099,2023,12,Matrouh,0.1114,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,406,326,269,171,79,145,165,0.0028503062
27.744467,31.185015,2023,12,Matrouh,0.13215,17.428799,11.295497,67.237976,0.139859,4.873709E9,60,420,317,264,210,79,145,226,0.014963263
27.8343,31.220947,2023,12,Matrouh,0.08915,17.535652,11.504621,67.71696,0.13116896,4.8545864E9,60,429,298,273,315,79,141,215,0.37005156
27.798367,31.104166,2023,12,Matrouh,0.09825,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,399,325,277,156,79,149,160,0.026141748
27.771418,31.193998,2023,12,Matrouh,0.13035,17.535652,11.504621,67.71696,0.13116896,4.8545864E9,60,427,299,274,273,79,141,219,0.03577625
27.528872,31.041285,2023,12,Matrouh,0.11845,15.5248995,9.741581,68.43085,0.05230419,5.1145574E9,60,349,379,273,147,80,142,165,2.25E-5
27.627687,31.193998,2023,12,Matrouh,0.06665,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,396,359,245,195,80,138,189,0.10903777
27.744467,31.158066,2023,12,Matrouh,0.1136,17.428799,11.295497,67.237976,0.139859,4.873709E9,60,415,294,292,159,80,147,165,9.2E-5
27.789383,31.11315,2023,12,Matrouh,0.0816,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,390,336,274,158,79,148,154,0.124439016
27.80735,31.16705,2023,12,Matrouh,0.11705,17.535652,11.504621,67.71696,0.13116896,4.8545864E9,60,362,348,290,161,79,146,172,0.28192312
27.843283,31.0862,2023,12,Matrouh,0.1048,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,351,361,289,157,80,146,171,7.2E-6
27.852266,31.0862,2023,12,Matrouh,0.10805,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,354,365,282,157,80,146,174,1.1E-5
27.591753,31.131117,2023,12,Matrouh,0.1097,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,372,363,265,183,79,142,170,0.13380352
28.418203,31.041285,2023,12,Matrouh,0.1097,17.261353,10.843819,65.94616,0.049842067,4.885016E9,60,418,292,291,190,79,147,169,0.5165936
27.60972,31.104166,2023,12,Matrouh,0.1146,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,361,331,309,146,79,147,163,5.3276766E-5
27.8343,31.202982,2023,12,Matrouh,0.13875,17.535652,11.504621,67.71696,0.13116896,4.8545864E9,60,434,319,248,168,79,147,198,0.07844961
28.43617,31.0323,2023,12,Matrouh,0.11365,17.261353,10.843819,65.94616,0.049842067,4.885016E9,50,415,294,291,190,79,148,169,8.764973
27.63667,31.193998,2023,12,Matrouh,0.0839,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,389,365,247,430,80,119,196,0.8260554
27.798367,31.140099,2023,12,Matrouh,0.0951,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,391,325,285,165,79,147,155,0.20817196
27.600737,31.158066,2023,12,Matrouh,0.10275,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,360,341,300,185,80,145,150,2.4E-5
28.31939,31.0323,2023,12,Matrouh,0.1038,17.082493,11.140247,68.02376,0.048366923,4.8832195E9,60,386,319,297,160,80,148,162,0.016252303
27.906164,31.077217,2023,12,Matrouh,0.11555,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,359,325,316,149,80,145,206,0.02618522
27.726501,31.0862,2023,12,Matrouh,0.09015,16.48082,10.526517,67.84643,0.08421403,4.9844685E9,40,352,347,302,151,80,145,172,0.04694425
28.346338,31.005352,2023,12,Matrouh,0.10995,17.082493,11.140247,68.02376,0.048366923,4.8832195E9,60,389,348,264,154,80,150,156,1.2275E-4
28.38227,31.005352,2023,12,Matrouh,0.10525,17.261353,10.843819,65.94616,0.049842067,4.885016E9,60,406,340,255,184,80,149,165,1.1572683E-5
28.418203,31.005352,2023,12,Matrouh,0.1133,17.261353,10.843819,65.94616,0.049842067,4.885016E9,60,450,307,243,209,80,147,172,0.06262517
27.744467,31.122133,2023,12,Matrouh,0.0826,16.48082,10.526517,67.84643,0.08421403,4.9844685E9,60,382,335,283,152,79,149,157,0.34135053
27.924131,31.077217,2023,12,Matrouh,0.0996,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,385,317,299,150,79,145,195,1.5800077
28.14871,31.02332,2023,12,Matrouh,0.10165,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,369,349,283,152,80,148,158,0.143037
27.8343,31.140099,2023,12,Matrouh,0.1057,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,367,340,293,153,79,147,162,2.8461258
27.7804,31.140099,2023,12,Matrouh,0.09775,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,395,321,285,155,79,149,153,0.027696699
27.66362,31.005352,2023,12,Matrouh,0.10535,15.924213,10.021177,67.965034,0.04355062,5.09388E9,60,344,354,303,80,80,142,153,0.039710667
27.789383,31.131117,2023,12,Matrouh,0.085,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,382,330,288,163,79,148,153,5.6487548E-5
27.906164,31.0862,2023,12,Matrouh,0.10435,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,384,313,304,153,79,146,205,0.24456923
27.825315,31.176031,2023,12,Matrouh,0.1238,17.535652,11.504621,67.71696,0.13116896,4.8545864E9,60,377,335,289,170,79,145,175,8.974477E-4
27.66362,31.16705,2023,12,Matrouh,0.1145,17.428799,11.295497,67.237976,0.139859,4.873709E9,60,448,285,267,172,80,147,189,0.89147836
27.573788,31.176031,2023,12,Matrouh,0.1013,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,368,323,309,202,80,150,167,0.17501742
28.481087,31.041285,2023,12,Matrouh,0.09655,17.519789,10.772407,64.57005,0.057205707,4.875797E9,60,447,295,259,199,80,148,169,0.00161
28.51702,31.02332,2023,12,Matrouh,0.1207,17.519789,10.772407,64.57005,0.057205707,4.875797E9,60,466,287,247,199,79,147,172,0.76313376
27.645653,31.077217,2023,12,Matrouh,0.11205,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,351,346,305,135,80,141,168,0.0059115
27.771418,31.122133,2023,12,Matrouh,0.08,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,389,336,275,158,79,148,158,0.474782
27.627687,31.041285,2023,12,Matrouh,0.0974,15.681454,9.82404,68.12339,0.05172372,5.1116503E9,60,360,357,284,144,80,143,160,1.5E-5
27.861248,31.050268,2023,12,Matrouh,0.10495,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,345,356,299,145,80,144,167,0.0066428855
28.085827,31.02332,2023,12,Matrouh,0.11305,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,340,365,296,147,80,146,164,0.18384424
27.63667,31.176031,2023,12,Matrouh,0.12445,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,419,308,274,206,79,146,172,0.30084702
27.75345,31.050268,2023,12,Matrouh,0.0981,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,346,358,297,163,80,144,160,3.175E-5
28.202608,31.041285,2023,12,Matrouh,0.09515,16.958387,11.39628,69.73462,0.047954407,4.8841677E9,60,409,301,291,160,79,147,174,0.07156994
27.591753,31.122133,2023,12,Matrouh,0.13785,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,385,347,270,173,79,144,167,0.0023708334
27.735485,31.0862,2023,12,Matrouh,0.0882,16.48082,10.526517,67.84643,0.08421403,4.9844685E9,60,352,347,302,149,80,146,172,0.05300898
27.906164,31.041285,2023,12,Matrouh,0.094,16.462479,10.658547,68.526,0.03546513,5.028576E9,60,334,360,307,149,79,143,188,2.9923966
28.211592,31.041285,2023,12,Matrouh,0.0929,16.958387,11.39628,69.73462,0.047954407,4.8841677E9,60,409,294,298,162,80,147,175,1.299791E-5
27.879215,31.050268,2023,12,Matrouh,0.10365,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,338,352,311,144,80,143,178,0.024280388
28.46312,31.02332,2023,12,Matrouh,0.10615,17.519789,10.772407,64.57005,0.057205707,4.875797E9,60,441,284,275,200,79,148,173,2.4238434
28.09481,31.014336,2023,12,Matrouh,0.0999,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,340,360,300,154,80,146,163,0.03113237
27.906164,31.0862,2023,12,Matrouh,0.10435,17.276466,11.316893,67.9851,0.07615288,4.919354E9,60,384,313,304,153,79,146,205,0.24456923
28.499052,31.02332,2023,12,Matrouh,0.0927,17.519789,10.772407,64.57005,0.057205707,4.875797E9,60,451,286,264,200,79,149,172,0.18170822
27.699553,31.158066,2023,12,Matrouh,0.09215,17.428799,11.295497,67.237976,0.139859,4.873709E9,60,416,296,288,172,80,148,181,0.033680227
27.501923,31.193998,2023,12,Matrouh,0.13385,16.95898,11.165972,68.67558,0.10399725,4.8822717E9,60,399,336,266,218,80,146,150,0.0152648
27.906164,31.014336,2023,12,Matrouh,0.10925,16.462479,10.658547,68.526,0.03546513,5.028576E9,60,333,352,316,157,80,143,159,1.4191079E-4
27.582771,31.050268,2023,12,Matrouh,0.1115,16.255087,10.359475,68.0664,0.09159379,5.0017285E9,60,346,373,281,138,80,143,162,1.8333334E-5
28.51702,31.0323,2023,12,Matrouh,0.0928,17.519789,10.772407,64.57005,0.057205707,4.875797E9,60,461,288,252,198,79,146,184,0.0036412498
28.067862,31.0323,2023,12,Matrouh,0.10625,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,330,360,310,145,80,146,162,1.9881787E-4
27.80735,31.104166,2023,12,Matrouh,0.10415,16.781115,10.799023,67.782425,0.076533854,4.9649213E9,60,383,332,285,159,79,147,162,5.5986293E-5
28.14871,31.0323,2023,12,Matrouh,0.10275,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,359,343,298,153,80,148,159,0.6416889
27.55582,31.041285,2023,12,Matrouh,0.12275,15.681454,9.82404,68.12339,0.05172372,5.1116503E9,60,363,385,254,143,80,142,165,2.625E-5
28.112778,31.041285,2023,12,Matrouh,0.10735,16.862745,11.33525,69.87603,0.046377975,4.912929E9,60,359,335,306,150,80,147,170,6.175E-5
28.301422,31.0323,2023,12,Matrouh,0.10595,17.082493,11.140247,68.02376,0.048366923,4.8832195E9,40,409,295,297,163,79,147,165,0.026240654
27.573788,31.176031,2023,12,Matrouh,0.1013,17.167505,11.210444,67.974236,0.13276862,4.881562E9,60,368,323,309,202,80,150,167,0.17501742
