longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2025,1,Matrouh,0.11155,14.797591,9.867656,72.316376,0.14718042,5.4222935E9,60,386,334,281,151,79,149,150,0.16029575
27.7804,31.095184,2025,1,Matrouh,0.12185,14.797591,9.867656,72.316376,0.14718042,5.4222935E9,60,347,367,287,157,79,147,163,2.4153272E-4
27.708534,31.131117,2025,1,Matrouh,0.1041,14.577313,9.527221,71.694954,0.1456047,5.438931E9,60,385,333,283,151,80,148,154,0.023795186
28.328373,31.0323,2025,1,Matrouh,0.1041,14.925138,10.281936,73.740395,0.121565565,5.3456133E9,60,386,319,297,160,80,148,162,0.05994345
27.852266,31.11315,2025,1,Matrouh,0.11645,15.182439,10.4019375,73.11278,0.15007384,5.376158E9,60,362,356,282,158,79,148,170,0.31810862
27.95108,31.02332,2025,1,Matrouh,0.14515,14.638338,10.031794,73.87108,0.11776406,5.424115E9,60,345,321,335,149,79,142,182,7.538391E-5
27.55582,31.140099,2025,1,Matrouh,0.16065,14.431953,9.270548,71.13282,0.14412467,5.452817E9,60,406,326,269,171,79,145,165,0.002899263
27.744467,31.185015,2025,1,Matrouh,0.1594,15.466228,10.227467,70.960495,0.1856343,5.3234017E9,60,420,317,264,210,79,145,226,0.0152489515
27.8343,31.220947,2025,1,Matrouh,0.13135,15.495968,10.484024,72.0489,0.18719861,5.307609E9,60,429,298,273,315,79,141,215,0.3802327
27.798367,31.104166,2025,1,Matrouh,0.1159,14.797591,9.867656,72.316376,0.14718042,5.4222935E9,60,399,325,277,156,79,149,160,0.027338205
27.771418,31.193998,2025,1,Matrouh,0.16545,15.495968,10.484024,72.0489,0.18719861,5.307609E9,60,427,299,274,273,79,141,219,0.037112515
27.528872,31.041285,2025,1,Matrouh,0.12905,13.782408,8.5087185,70.47129,0.10513565,5.572593E9,60,349,379,273,147,80,142,165,2.4166668E-5
27.627687,31.193998,2025,1,Matrouh,0.01275,15.239568,10.090173,71.34285,0.18091585,5.3230546E9,60,396,359,245,195,80,138,189,0.11354033
27.744467,31.158066,2025,1,Matrouh,0.1328,15.466228,10.227467,70.960495,0.1856343,5.3234017E9,60,415,294,292,159,80,147,165,9.96E-5
27.789383,31.11315,2025,1,Matrouh,0.09315,14.797591,9.867656,72.316376,0.14718042,5.4222935E9,60,390,336,274,158,79,148,154,0.12974115
27.80735,31.16705,2025,1,Matrouh,0.1414,15.495968,10.484024,72.0489,0.18719861,5.307609E9,60,362,348,290,161,79,146,172,0.28743774
27.843283,31.0862,2025,1,Matrouh,0.1055,14.797591,9.867656,72.316376,0.14718042,5.4222935E9,60,351,361,289,157,80,146,171,8.4E-6
27.852266,31.0862,2025,1,Matrouh,0.1063,15.182439,10.4019375,73.11278,0.15007384,5.376158E9,60,354,365,282,157,80,146,174,1.3E-5
