longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2023,9,Matrouh,0.0924,26.403393,19.009264,63.82508,0.1306468,9.712632E9,60,386,334,281,151,79,149,150,0.15526828
27.7804,31.095184,2023,9,Matrouh,0.09255,26.403393,19.009264,63.82508,0.1306468,9.712632E9,60,347,367,287,157,79,147,163,2.3185562E-4
27.708534,31.131117,2023,9,Matrouh,0.09185,26.240492,18.703136,63.221054,0.11528365,9.717519E9,60,385,333,283,151,80,148,154,0.022948824
28.328373,31.0323,2023,9,Matrouh,0.1027,27.02946,19.04756,61.660572,0.079442255,9.700473E9,60,386,319,297,160,80,148,162,0.059321873
27.852266,31.11315,2023,9,Matrouh,0.1009,26.860361,19.411253,63.704967,0.13882913,9.684231E9,60,362,356,282,158,79,148,170,0.3086646
27.95108,31.02332,2023,9,Matrouh,0.1276,26.662766,18.835985,62.178867,0.100909516,9.731836E9,60,345,321,335,149,79,142,182,7.023965E-5
27.55582,31.140099,2023,9,Matrouh,0.09995,26.128399,18.464539,62.697575,0.09932354,9.720209E9,60,406,326,269,171,79,145,165,0.0028503062
27.744467,31.185015,2023,9,Matrouh,0.13105,26.560427,19.594893,65.585884,0.16324674,9.619318E9,60,420,317,264,210,79,145,226,0.014963263
27.8343,31.220947,2023,9,Matrouh,0.13075,26.570482,19.864864,66.65509,0.18011858,9.615669E9,60,429,298,273,315,79,141,215,0.37005156
27.798367,31.104166,2023,9,Matrouh,0.0961,26.403393,19.009264,63.82508,0.1306468,9.712632E9,60,399,325,277,156,79,149,160,0.026141748
27.771418,31.193998,2023,9,Matrouh,0.12125,26.570482,19.864864,66.65509,0.18011858,9.615669E9,60,427,299,274,273,79,141,219,0.03577625
27.528872,31.041285,2023,9,Matrouh,0.1174,25.893261,17.441801,59.61319,0.05444354,9.803589E9,60,349,379,273,147,80,142,165,2.25E-5
27.627687,31.193998,2023,9,Matrouh,0.1154,26.4926,19.457499,65.28864,0.14315918,9.61039E9,60,396,359,245,195,80,138,189,0.10903777
27.744467,31.158066,2023,9,Matrouh,0.10955,26.560427,19.594893,65.585884,0.16324674,9.619318E9,60,415,294,292,159,80,147,165,9.2E-5
27.789383,31.11315,2023,9,Matrouh,0.08365,26.403393,19.009264,63.82508,0.1306468,9.712632E9,60,390,336,274,158,79,148,154,0.124439016
27.80735,31.16705,2023,9,Matrouh,0.1037,26.570482,19.864864,66.65509,0.18011858,9.615669E9,60,362,348,290,161,79,146,172,0.28192312
27.843283,31.0862,2023,9,Matrouh,0.09695,26.403393,19.009264,63.82508,0.1306468,9.712632E9,60,351,361,289,157,80,146,171,7.2E-6
27.852266,31.0862,2023,9,Matrouh,0.1039,26.860361,19.411253,63.704967,0.13882913,9.684231E9,60,354,365,282,157,80,146,174,1.1E-5
