longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2025,6,Matrouh,0.0845,24.03257,17.345507,66.212715,0.0021651771,1.2776888E10,60,386,334,281,151,79,149,150,0.16029575
27.7804,31.095184,2025,6,Matrouh,0.0814,24.03257,17.345507,66.212715,0.0021651771,1.2776888E10,60,347,367,287,157,79,147,163,2.4153272E-4
27.708534,31.131117,2025,6,Matrouh,0.0776,23.986504,17.009993,65.0007,0.0025110666,1.2795511E10,60,385,333,283,151,80,148,154,0.023795186
28.328373,31.0323,2025,6,Matrouh,0.0954,24.782646,17.020922,62.013775,0.00408321,1.2707458E10,60,386,319,297,160,80,148,162,0.05994345
27.852266,31.11315,2025,6,Matrouh,0.0907,24.419462,17.723759,66.256454,0.0023581546,1.2736785E10,60,362,356,282,158,79,148,170,0.31810862
27.95108,31.02332,2025,6,Matrouh,0.10685,24.41908,16.789185,62.453094,0.002992024,1.276174E10,60,345,321,335,149,79,142,182,7.538391E-5
27.55582,31.140099,2025,6,Matrouh,0.0969,23.990423,16.723532,63.81453,0.0028772776,1.2812028E10,60,406,326,269,171,79,145,165,0.002899263
27.744467,31.185015,2025,6,Matrouh,0.10675,24.083496,18.153025,69.457756,0.0023397908,1.2700818E10,60,420,317,264,210,79,145,226,0.0152489515
27.8343,31.220947,2025,6,Matrouh,0.10135,23.954334,18.433372,71.24213,0.0019586415,1.268244E10,60,429,298,273,315,79,141,215,0.3802327
27.798367,31.104166,2025,6,Matrouh,0.0804,24.03257,17.345507,66.212715,0.0021651771,1.2776888E10,60,399,325,277,156,79,149,160,0.027338205
27.771418,31.193998,2025,6,Matrouh,0.11425,23.954334,18.433372,71.24213,0.0019586415,1.268244E10,60,427,299,274,273,79,141,219,0.037112515
27.528872,31.041285,2025,6,Matrouh,0.11265,24.047813,15.352801,58.2634,0.0029334512,1.2895836E10,60,349,379,273,147,80,142,165,2.4166668E-5
27.627687,31.193998,2025,6,Matrouh,-0.03055,24.12837,17.938166,68.34089,0.00256982,1.2706311E10,60,396,359,245,195,80,138,189,0.11354033
27.744467,31.158066,2025,6,Matrouh,0.1027,24.083496,18.153025,69.457756,0.0023397908,1.2700818E10,60,415,294,292,159,80,147,165,9.96E-5
