longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2024,6,Matrouh,0.09365,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,386,334,281,151,79,149,150,0.15797256
27.7804,31.095184,2024,6,Matrouh,0.0843,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,347,367,287,157,79,147,163,2.34718E-4
27.708534,31.131117,2024,6,Matrouh,0.08445,26.173643,18.000341,60.733162,6.434504E-4,1.2691801E10,60,385,333,283,151,80,148,154,0.023528397
28.328373,31.0323,2024,6,Matrouh,0.10375,27.075031,17.976387,57.5026,3.885623E-4,1.2639139E10,60,386,319,297,160,80,148,162,0.0597157
27.852266,31.11315,2024,6,Matrouh,0.09705,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,362,356,282,158,79,148,170,0.31307545
27.95108,31.02332,2024,6,Matrouh,0.11485,26.72437,17.660032,57.54301,3.7707723E-4,1.2672588E10,60,345,321,335,149,79,142,182,7.198788E-5
27.55582,31.140099,2024,6,Matrouh,0.0956,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,406,326,269,171,79,145,165,0.0028700659
27.744467,31.185015,2024,6,Matrouh,0.1007,26.068888,19.367735,66.571686,9.1013464E-4,1.2593778E10,60,420,317,264,210,79,145,226,0.015144843
27.8343,31.220947,2024,6,Matrouh,0.1026,25.84049,19.649479,68.671814,8.914337E-4,1.2573082E10,60,429,298,273,315,79,141,215,0.3753364
27.798367,31.104166,2024,6,Matrouh,0.0882,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,399,325,277,156,79,149,160,0.026834272
27.771418,31.193998,2024,6,Matrouh,0.10745,25.84049,19.649479,68.671814,8.914337E-4,1.2573082E10,60,427,299,274,273,79,141,219,0.03643605
27.528872,31.041285,2024,6,Matrouh,0.11655,26.529276,16.05039,52.555172,5.6074525E-4,1.2802786E10,60,349,379,273,147,80,142,165,2.35E-5
27.627687,31.193998,2024,6,Matrouh,0.1138,26.14758,19.137194,65.31708,9.6336345E-4,1.2602433E10,60,396,359,245,195,80,138,189,0.11144795
27.744467,31.158066,2024,6,Matrouh,0.11155,26.068888,19.367735,66.571686,9.1013464E-4,1.2593778E10,60,415,294,292,159,80,147,165,9.54E-5
27.789383,31.11315,2024,6,Matrouh,0.07845,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,390,336,274,158,79,148,154,0.1274909
27.80735,31.16705,2024,6,Matrouh,0.1085,25.84049,19.649479,68.671814,8.914337E-4,1.2573082E10,60,362,348,290,161,79,146,172,0.28482255
27.843283,31.0862,2024,6,Matrouh,0.093,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,351,361,289,157,80,146,171,7.6E-6
27.852266,31.0862,2024,6,Matrouh,0.09675,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,354,365,282,157,80,146,174,1.2E-5
27.591753,31.131117,2024,6,Matrouh,0.09195,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,372,363,265,183,79,142,170,0.13684925
28.418203,31.041285,2024,6,Matrouh,0.10535,27.043304,17.884012,57.275887,3.4763254E-4,1.2660718E10,60,418,292,291,190,79,147,169,0.52261025
27.60972,31.104166,2024,6,Matrouh,0.1029,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,361,331,309,146,79,147,163,5.64406E-5
27.8343,31.202982,2024,6,Matrouh,0.1128,25.84049,19.649479,68.671814,8.914337E-4,1.2573082E10,60,434,319,248,168,79,147,198,0.079482205
28.43617,31.0323,2024,6,Matrouh,0.10905,27.043304,17.884012,57.275887,3.4763254E-4,1.2660718E10,50,415,294,291,190,79,148,169,8.969036
27.63667,31.193998,2024,6,Matrouh,0.39015,26.14758,19.137194,65.31708,9.6336345E-4,1.2602433E10,60,389,365,247,430,80,119,196,0.8445511
27.798367,31.140099,2024,6,Matrouh,0.10015,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,391,325,285,165,79,147,155,0.21172257
27.600737,31.158066,2024,6,Matrouh,0.0987,26.14758,19.137194,65.31708,9.6336345E-4,1.2602433E10,60,360,341,300,185,80,145,150,2.5E-5
28.31939,31.0323,2024,6,Matrouh,0.09675,27.075031,17.976387,57.5026,3.885623E-4,1.2639139E10,60,386,319,297,160,80,148,162,0.016348029
27.906164,31.077217,2024,6,Matrouh,0.09675,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,359,325,316,149,80,145,206,0.026437908
27.726501,31.0862,2024,6,Matrouh,0.09215,26.173643,18.000341,60.733162,6.434504E-4,1.2691801E10,40,352,347,302,151,80,145,172,0.04769967
28.346338,31.005352,2024,6,Matrouh,0.10915,27.075031,17.976387,57.5026,3.885623E-4,1.2639139E10,60,389,348,264,154,80,150,156,1.2675E-4
28.38227,31.005352,2024,6,Matrouh,0.09815,27.043304,17.884012,57.275887,3.4763254E-4,1.2660718E10,60,406,340,255,184,80,149,165,1.22871825E-5
28.418203,31.005352,2024,6,Matrouh,0.106,27.043304,17.884012,57.275887,3.4763254E-4,1.2660718E10,60,450,307,243,209,80,147,172,0.06293084
27.744467,31.122133,2024,6,Matrouh,0.08265,26.173643,18.000341,60.733162,6.434504E-4,1.2691801E10,60,382,335,283,152,79,149,157,0.35919833
27.924131,31.077217,2024,6,Matrouh,0.08555,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,385,317,299,150,79,145,195,1.6035486
28.14871,31.02332,2024,6,Matrouh,0.09635,26.87526,17.869184,57.790848,3.911849E-4,1.2638216E10,60,369,349,283,152,80,148,158,0.14375876
27.8343,31.140099,2024,6,Matrouh,0.10735,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,367,340,293,153,79,147,162,2.9247768
27.7804,31.140099,2024,6,Matrouh,0.0939,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,395,321,285,155,79,149,153,0.02819743
27.66362,31.005352,2024,6,Matrouh,0.10705,26.435955,16.727894,55.17617,4.5102238E-4,1.2781247E10,60,344,354,303,80,80,142,153,0.040522333
27.789383,31.131117,2024,6,Matrouh,0.08565,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,382,330,288,163,79,148,153,5.803251E-5
27.906164,31.0862,2024,6,Matrouh,0.0887,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,384,313,304,153,79,146,205,0.24705537
27.825315,31.176031,2024,6,Matrouh,0.1061,25.84049,19.649479,68.671814,8.914337E-4,1.2573082E10,60,377,335,289,170,79,145,175,9.053767E-4
27.66362,31.16705,2024,6,Matrouh,0.09075,26.068888,19.367735,66.571686,9.1013464E-4,1.2593778E10,60,448,285,267,172,80,147,189,0.91641235
27.573788,31.176031,2024,6,Matrouh,0.09155,26.14758,19.137194,65.31708,9.6336345E-4,1.2602433E10,60,368,323,309,202,80,150,167,0.17885567
28.481087,31.041285,2024,6,Matrouh,0.08885,27.040625,18.137392,58.205437,3.4323856E-4,1.2664423E10,60,447,295,259,199,80,148,169,0.0016160001
28.51702,31.02332,2024,6,Matrouh,0.10055,27.040625,18.137392,58.205437,3.4323856E-4,1.2664423E10,60,466,287,247,199,79,147,172,0.77499115
27.645653,31.077217,2024,6,Matrouh,0.1065,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,351,346,305,135,80,141,168,0.0060285
27.771418,31.122133,2024,6,Matrouh,0.07665,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,389,336,275,158,79,148,158,0.4822432
27.627687,31.041285,2024,6,Matrouh,0.0924,26.459555,16.357273,53.815197,5.40502E-4,1.2800454E10,60,360,357,284,144,80,143,160,1.55E-5
27.861248,31.050268,2024,6,Matrouh,0.1063,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,345,356,299,145,80,144,167,0.0066579743
28.085827,31.02332,2024,6,Matrouh,0.1076,26.87526,17.869184,57.790848,3.911849E-4,1.2638216E10,60,340,365,296,147,80,146,164,0.18594211
27.63667,31.176031,2024,6,Matrouh,0.1015,26.14758,19.137194,65.31708,9.6336345E-4,1.2602433E10,60,419,308,274,206,79,146,172,0.30379447
27.75345,31.050268,2024,6,Matrouh,0.1025,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,346,358,297,163,80,144,160,3.3E-5
28.202608,31.041285,2024,6,Matrouh,0.0809,27.006075,18.01544,57.878227,4.1314177E-4,1.2622441E10,60,409,301,291,160,79,147,174,0.07242462
27.591753,31.122133,2024,6,Matrouh,0.10485,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,385,347,270,173,79,144,167,0.0024565
27.735485,31.0862,2024,6,Matrouh,0.08765,26.173643,18.000341,60.733162,6.434504E-4,1.2691801E10,60,352,347,302,149,80,146,172,0.053885844
27.906164,31.041285,2024,6,Matrouh,0.08545,26.487198,17.391262,57.37148,3.8134083E-4,1.2723458E10,60,334,360,307,149,79,143,188,3.02606
28.211592,31.041285,2024,6,Matrouh,0.07925,27.006075,18.01544,57.878227,4.1314177E-4,1.2622441E10,60,409,294,298,162,80,147,175,1.3597701E-5
27.879215,31.050268,2024,6,Matrouh,0.10625,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,338,352,311,144,80,143,178,0.024419857
28.46312,31.02332,2024,6,Matrouh,0.09975,27.040625,18.137392,58.205437,3.4323856E-4,1.2664423E10,60,441,284,275,200,79,148,173,2.46704
28.09481,31.014336,2024,6,Matrouh,0.09785,26.87526,17.869184,57.790848,3.911849E-4,1.2638216E10,60,340,360,300,154,80,146,163,0.031363744
27.906164,31.0862,2024,6,Matrouh,0.0887,26.571253,18.776747,62.284172,5.8666395E-4,1.263412E10,60,384,313,304,153,79,146,205,0.24705537
28.499052,31.02332,2024,6,Matrouh,0.0883,27.040625,18.137392,58.205437,3.4323856E-4,1.2664423E10,60,451,286,264,200,79,149,172,0.18568256
27.699553,31.158066,2024,6,Matrouh,0.0885,26.068888,19.367735,66.571686,9.1013464E-4,1.2593778E10,60,416,296,288,172,80,148,181,0.034429595
27.501923,31.193998,2024,6,Matrouh,0.09835,26.196589,18.82774,63.88141,9.359565E-4,1.260592E10,60,399,336,266,218,80,146,150,0.015643999
27.906164,31.014336,2024,6,Matrouh,0.1082,26.487198,17.391262,57.37148,3.8134083E-4,1.2723458E10,60,333,352,316,157,80,143,159,1.4540953E-4
27.582771,31.050268,2024,6,Matrouh,0.1166,26.224009,17.678127,59.335735,6.948967E-4,1.2710523E10,60,346,373,281,138,80,143,162,1.9666666E-5
28.51702,31.0323,2024,6,Matrouh,0.09145,27.040625,18.137392,58.205437,3.4323856E-4,1.2664423E10,60,461,288,252,198,79,146,184,0.0036462497
28.067862,31.0323,2024,6,Matrouh,0.09905,26.87526,17.869184,57.790848,3.911849E-4,1.2638216E10,60,330,360,310,145,80,146,162,2.0475136E-4
27.80735,31.104166,2024,6,Matrouh,0.08935,26.161522,18.357248,62.155113,6.348245E-4,1.267133E10,60,383,332,285,159,79,147,162,5.765274E-5
