longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
27.771418,31.140099,2023,11,Matrouh,0.1002,20.118177,12.658483,62.169533,0.027803978,6.098256E9,60,386,334,281,151,79,149,150,0.15526828
27.7804,31.095184,2023,11,Matrouh,0.0935,20.118177,12.658483,62.169533,0.027803978,6.098256E9,60,347,367,287,157,79,147,163,2.3185562E-4
27.708534,31.131117,2023,11,Matrouh,0.09375,19.84968,12.274298,61.63784,0.023616591,6.116569E9,60,385,333,283,151,80,148,154,0.022948824
28.328373,31.0323,2023,11,Matrouh,0.1108,20.513178,13.281098,63.191696,0.019961514,6.021576E9,60,386,319,297,160,80,148,162,0.059321873
27.852266,31.11315,2023,11,Matrouh,0.102,20.64862,13.298299,62.736225,0.030779466,6.054783E9,60,362,356,282,158,79,148,170,0.3086646
27.95108,31.02332,2023,11,Matrouh,0.1322,20.089561,13.008735,63.724705,0.020790143,6.103118E9,60,345,321,335,149,79,142,182,7.023965E-5
27.55582,31.140099,2023,11,Matrouh,0.1116,19.632154,11.967356,61.225937,0.019425005,6.132669E9,60,406,326,269,171,79,145,165,0.0028503062
27.744467,31.185015,2023,11,Matrouh,0.1315,20.647047,13.176305,62.244656,0.03778074,6.0031693E9,60,420,317,264,210,79,145,226,0.014963263
27.8343,31.220947,2023,11,Matrouh,0.1118,20.692072,13.499403,63.394108,0.042319916,5.9852974E9,60,429,298,273,315,79,141,215,0.37005156
27.798367,31.104166,2023,11,Matrouh,0.09735,20.118177,12.658483,62.169533,0.027803978,6.098256E9,60,399,325,277,156,79,149,160,0.026141748
27.771418,31.193998,2023,11,Matrouh,0.128,20.692072,13.499403,63.394108,0.042319916,5.9852974E9,60,427,299,274,273,79,141,219,0.03577625
27.528872,31.041285,2023,11,Matrouh,0.12225,18.936625,11.009142,60.00915,0.006378103,6.246416E9,60,349,379,273,147,80,142,165,2.25E-5
27.627687,31.193998,2023,11,Matrouh,0.1158,20.434961,13.018251,62.41671,0.03394607,6.010167E9,60,396,359,245,195,80,138,189,0.10903777
27.744467,31.158066,2023,11,Matrouh,0.117,20.647047,13.176305,62.244656,0.03778074,6.0031693E9,60,415,294,292,159,80,147,165,9.2E-5
27.789383,31.11315,2023,11,Matrouh,0.08465,20.118177,12.658483,62.169533,0.027803978,6.098256E9,60,390,336,274,158,79,148,154,0.124439016
27.80735,31.16705,2023,11,Matrouh,0.1226,20.692072,13.499403,63.394108,0.042319916,5.9852974E9,60,362,348,290,161,79,146,172,0.28192312
27.843283,31.0862,2023,11,Matrouh,0.1025,20.118177,12.658483,62.169533,0.027803978,6.098256E9,60,351,361,289,157,80,146,171,7.2E-6
