longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.88857,28.714647,2025,6,Fayoum,0.6677,28.932293,10.937283,32.72642,2.4093063E-4,1.2923159E10,40,508,228,264,687,79,124,201,0.023970816
30.789757,28.831429,2025,6,Fayoum,0.37095,29.08057,11.327514,33.29767,2.4093063E-4,1.29253E10,40,562,177,262,291,80,131,180,4.2853365
30.852638,29.038042,2025,6,Fayoum,0.2091,29.047115,11.862751,34.56407,2.4093063E-4,1.2838489E10,40,533,233,234,114,80,134,153,15.529706
30.897554,28.840412,2025,6,Fayoum,0.5346,29.131742,11.272791,33.078976,2.4093063E-4,1.2893758E10,40,526,196,280,288,76,129,211,64.99615
30.852638,28.80448,2025,6,Fayoum,0.5288,29.131742,11.272791,33.078976,2.4093063E-4,1.2893758E10,40,508,226,266,320,76,129,203,18.295341
30.951452,29.109907,2025,6,Fayoum,0.5585,29.033802,12.032443,34.979946,2.4093063E-4,1.2838535E10,40,508,242,251,314,77,129,190,0.3216545
31.005352,29.208721,2025,6,Fayoum,0.16625,28.874916,12.146082,35.568813,2.4093063E-4,1.2823752E10,60,496,248,257,96,81,131,147,0.42392692
30.96942,29.100924,2025,6,Fayoum,0.406,29.033802,12.032443,34.979946,2.4093063E-4,1.2838535E10,40,513,233,255,322,77,129,188,2.0516186
30.879587,28.94821,2025,6,Fayoum,0.53915,29.232153,11.627896,33.669548,2.4093063E-4,1.2855494E10,40,540,184,278,316,75,129,205,1.16735326E-4
30.852638,29.020075,2025,6,Fayoum,0.4426,29.047115,11.862751,34.56407,2.4093063E-4,1.2838489E10,40,514,227,260,119,80,133,165,0.86995167
30.987385,29.11889,2025,6,Fayoum,0.5576,29.033802,12.032443,34.979946,2.4093063E-4,1.2838535E10,40,529,209,263,333,76,129,193,5.440985
30.726873,28.732615,2025,6,Fayoum,0.42935,28.86246,11.019983,33.040264,2.4093063E-4,1.2974701E10,40,555,175,271,245,80,132,200,15.195697
31.140099,29.100924,2025,6,Fayoum,0.40585,28.908121,11.847758,34.80916,2.5499734E-4,1.2922625E10,80,530,234,237,422,74,126,185,8.392386
31.0862,29.064991,2025,6,Fayoum,0.452,28.908121,11.847758,34.80916,2.5499734E-4,1.2922625E10,40,532,232,236,259,77,129,197,209.0911
30.951452,29.26262,2025,6,Fayoum,0.0905,28.68003,12.242228,36.201744,2.5986257E-4,1.2821499E10,60,491,264,245,51,81,139,151,0.018037418
30.88857,29.253637,2025,6,Fayoum,0.37865,28.869495,12.437277,36.267883,2.667916E-4,1.2775249E10,40,484,252,265,200,80,132,162,10.2843
30.879587,28.77753,2025,6,Fayoum,0.5563,29.131742,11.272791,33.078976,2.4093063E-4,1.2893758E10,40,521,204,277,303,75,128,210,0.9689772
30.780773,29.082958,2025,6,Fayoum,0.1254,28.713413,12.087285,35.76499,2.4477515E-4,1.2844555E10,60,541,187,273,47,81,130,171,0.14069533
31.122133,29.26262,2025,6,Fayoum,0.4507,28.713305,12.123247,35.85002,2.719027E-4,1.2876244E10,40,512,217,271,254,77,131,189,6.409554
30.91552,29.307537,2025,6,Fayoum,0.5025,28.869495,12.437277,36.267883,2.667916E-4,1.2775249E10,40,498,231,272,282,79,132,190,18.89603
30.852638,28.822447,2025,6,Fayoum,0.55595,29.131742,11.272791,33.078976,2.4093063E-4,1.2893758E10,40,517,226,259,307,75,129,203,68.37337
30.753824,29.109907,2025,6,Fayoum,0.29655,28.713413,12.087285,35.76499,2.4477515E-4,1.2844555E10,40,508,254,238,104,80,135,152,15.730411
30.82569,29.127872,2025,6,Fayoum,0.31215,28.713413,12.087285,35.76499,2.4477515E-4,1.2844555E10,40,502,245,254,341,79,130,179,4.7500002E-6
30.82569,28.732615,2025,6,Fayoum,0.62615,29.132854,11.100357,32.700672,2.4093063E-4,1.2960539E10,40,516,224,261,309,77,130,191,71.596146
30.74484,28.615833,2025,6,Fayoum,0.3434,29.07386,10.829342,32.22695,2.4093063E-4,1.2935944E10,40,547,188,266,258,78,131,208,6.371327
30.987385,29.253637,2025,6,Fayoum,0.09105,28.68003,12.242228,36.201744,2.5986257E-4,1.2821499E10,60,506,245,250,46,81,136,156,0.18330601
30.68196,28.72363,2025,6,Fayoum,0.28255,28.86246,11.019983,33.040264,2.4093063E-4,1.2974701E10,40,525,253,222,126,81,131,143,6.0964644E-6
30.789757,29.163805,2025,6,Fayoum,0.481,28.810177,12.413107,36.335163,2.543119E-4,1.2771189E10,40,518,228,254,312,79,129,184,0.21634494
31.211964,29.28957,2025,6,Fayoum,0.49325,28.823036,12.075143,35.509743,2.728862E-4,1.2944833E10,40,504,230,267,567,76,121,187,2.6716168
30.816706,29.244654,2025,6,Fayoum,0.58405,28.810177,12.413107,36.335163,2.543119E-4,1.2771189E10,40,508,235,257,295,77,130,196,6.573474E-5
30.735857,28.678715,2025,6,Fayoum,0.5665,28.86246,11.019983,33.040264,2.4093063E-4,1.2974701E10,40,559,170,273,304,77,131,210,0.94911015
31.131117,29.325502,2025,6,Fayoum,0.448,28.713305,12.123247,35.85002,2.719027E-4,1.2876244E10,50,486,261,253,213,79,133,174,46.583057
31.149082,28.993126,2025,6,Fayoum,0.09345,28.785208,11.572246,34.425934,2.686915E-4,1.2937148E10,60,553,206,241,43,81,134,160,0.0
