longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.88857,28.714647,2024,2,Fayoum,0.7534,15.687561,3.342686,43.595787,0.01275802,7.499244E9,40,508,228,264,687,79,124,201,0.0234186
30.789757,28.831429,2024,2,Fayoum,0.70545,16.06771,3.724679,43.710175,0.013434146,7.491762E9,40,562,177,262,291,80,131,180,4.112497
30.852638,29.038042,2024,2,Fayoum,0.2555,15.919795,4.1134715,45.34768,0.022760425,7.3581445E9,40,533,233,234,114,80,134,153,15.109926
30.897554,28.840412,2024,2,Fayoum,0.697,15.980123,3.6340382,43.67575,0.011062447,7.4490716E9,40,526,196,280,288,76,129,211,64.02722
30.852638,28.80448,2024,2,Fayoum,0.6186,15.980123,3.6340382,43.67575,0.011062447,7.4490716E9,40,508,226,266,320,76,129,203,17.846159
30.951452,29.109907,2024,2,Fayoum,0.75845,15.973194,4.2503333,45.62906,0.024901537,7.315311E9,40,508,242,251,314,77,129,190,0.31694406
31.005352,29.208721,2024,2,Fayoum,0.4671,15.941602,4.3626633,46.082558,0.024532825,7.2745457E9,60,496,248,257,96,81,131,147,0.40233007
30.96942,29.100924,2024,2,Fayoum,0.63495,15.973194,4.2503333,45.62906,0.024901537,7.315311E9,40,513,233,255,322,77,129,188,2.0658832
30.879587,28.94821,2024,2,Fayoum,0.7526,16.084772,3.9399493,44.32871,0.015611995,7.394935E9,40,540,184,278,316,75,129,205,1.16117575E-4
30.852638,29.020075,2024,2,Fayoum,0.59095,15.919795,4.1134715,45.34768,0.022760425,7.3581445E9,40,514,227,260,119,80,133,165,0.76374495
30.987385,29.11889,2024,2,Fayoum,0.72125,15.973194,4.2503333,45.62906,0.024901537,7.315311E9,40,529,209,263,333,76,129,193,5.2931986
30.726873,28.732615,2024,2,Fayoum,0.7929,15.991735,3.5314348,43.328896,0.017256763,7.573652E9,40,555,175,271,245,80,132,200,14.935015
31.140099,29.100924,2024,2,Fayoum,0.49555,16.037672,4.0905085,44.934887,0.022717442,7.363546E9,80,530,234,237,422,74,126,185,8.736791
31.0862,29.064991,2024,2,Fayoum,0.71105,16.037672,4.0905085,44.934887,0.022717442,7.363546E9,40,532,232,236,259,77,129,197,205.86505
30.951452,29.26262,2024,2,Fayoum,0.09805,15.638068,4.483465,47.385498,0.026479866,7.242028E9,60,491,264,245,51,81,139,151,0.018037003
30.88857,29.253637,2024,2,Fayoum,0.436,15.937671,4.812592,47.567005,0.028283766,7.218727E9,40,484,252,265,200,80,132,162,10.039774
