longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.88857,28.714647,2023,10,Fayoum,0.5532,25.654493,13.587272,47.220394,0.0016182828,8.483817E9,40,508,228,264,687,79,124,201,0.022392677
30.789757,28.831429,2023,10,Fayoum,0.3282,25.95738,13.979348,47.576637,0.003831513,8.452884E9,40,562,177,262,291,80,131,180,3.9527404
30.852638,29.038042,2023,10,Fayoum,0.2005,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,533,233,234,114,80,134,153,14.714616
30.897554,28.840412,2023,10,Fayoum,0.5348,25.894213,13.855924,47.373913,0.002172578,8.407899E9,40,526,196,280,288,76,129,211,62.989548
30.852638,28.80448,2023,10,Fayoum,0.555,25.894213,13.855924,47.373913,0.002172578,8.407899E9,40,508,226,266,320,76,129,203,17.422743
30.951452,29.109907,2023,10,Fayoum,0.4412,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,508,242,251,314,77,129,190,0.31029052
31.005352,29.208721,2023,10,Fayoum,0.1707,25.855814,14.3854065,49.14007,0.01473734,8.178357E9,60,496,248,257,96,81,131,147,0.39798707
30.96942,29.100924,2023,10,Fayoum,0.3014,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,513,233,255,322,77,129,188,2.0344336
30.879587,28.94821,2023,10,Fayoum,0.51,26.038445,14.104504,47.734676,0.00591648,8.327595E9,40,540,184,278,316,75,129,205,1.1566609E-4
30.852638,29.020075,2023,10,Fayoum,0.3294,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,514,227,260,119,80,133,165,0.6701612
30.987385,29.11889,2023,10,Fayoum,0.5832,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,529,209,263,333,76,129,193,5.1308203
30.726873,28.732615,2023,10,Fayoum,0.2442,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,40,555,175,271,245,80,132,200,14.640347
31.140099,29.100924,2023,10,Fayoum,0.2956,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,80,530,234,237,422,74,126,185,8.529082
31.0862,29.064991,2023,10,Fayoum,0.3872,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,40,532,232,236,259,77,129,197,202.30746
30.951452,29.26262,2023,10,Fayoum,0.0902,25.602833,14.429798,50.02702,0.018709065,8.159391E9,60,491,264,245,51,81,139,151,0.01803625
30.88857,29.253637,2023,10,Fayoum,0.3363,25.876457,14.610308,49.79868,0.020790646,8.130952E9,40,484,252,265,200,80,132,162,9.808044
30.879587,28.77753,2023,10,Fayoum,0.5469,25.894213,13.855924,47.373913,0.002172578,8.407899E9,40,521,204,277,303,75,128,210,0.8060107
30.780773,29.082958,2023,10,Fayoum,0.1149,25.76018,14.431266,49.56648,0.010152692,8.2500746E9,60,541,187,273,47,81,130,171,0.1356074
31.122133,29.26262,2023,10,Fayoum,0.3154,25.637161,14.383034,49.7743,0.012451531,8.192178E9,40,512,217,271,254,77,131,189,6.1850777
30.91552,29.307537,2023,10,Fayoum,0.4512,25.876457,14.610308,49.79868,0.020790646,8.130952E9,40,498,231,272,282,79,132,190,18.110487
30.852638,28.822447,2023,10,Fayoum,0.5661,25.894213,13.855924,47.373913,0.002172578,8.407899E9,40,517,226,259,307,75,129,203,66.12103
30.753824,29.109907,2023,10,Fayoum,0.2833,25.76018,14.431266,49.56648,0.010152692,8.2500746E9,40,508,254,238,104,80,135,152,15.242498
30.82569,29.127872,2023,10,Fayoum,0.2617,25.76018,14.431266,49.56648,0.010152692,8.2500746E9,40,502,245,254,341,79,130,179,4.7500002E-6
30.82569,28.732615,2023,10,Fayoum,0.5924,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,516,224,261,309,77,130,191,69.14938
30.74484,28.615833,2023,10,Fayoum,0.3155,25.948874,13.6806755,46.68576,0.0029247792,8.562349E9,40,547,188,266,258,78,131,208,6.0768385
30.987385,29.253637,2023,10,Fayoum,0.0877,25.602833,14.429798,50.02702,0.018709065,8.159391E9,60,506,245,250,46,81,136,156,0.1801125
30.68196,28.72363,2023,10,Fayoum,0.3074,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,40,525,253,222,126,81,131,143,5.919636E-6
30.789757,29.163805,2023,10,Fayoum,0.354,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,518,228,254,312,79,129,184,0.21170267
31.211964,29.28957,2023,10,Fayoum,0.3679,25.826967,14.419083,49.33157,0.0072706435,8.2380764E9,40,504,230,267,567,76,121,187,3.7694602
30.816706,29.244654,2023,10,Fayoum,0.5523,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,508,235,257,295,77,130,196,6.466375E-5
30.735857,28.678715,2023,10,Fayoum,0.4658,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,40,559,170,273,304,77,131,210,0.91321963
31.131117,29.325502,2023,10,Fayoum,0.3569,25.637161,14.383034,49.7743,0.012451531,8.192178E9,50,486,261,253,213,79,133,174,45.173775
31.149082,28.993126,2023,10,Fayoum,0.0906,25.648674,13.970546,48.42834,0.008029545,8.319111E9,60,553,206,241,43,81,134,160,0.0
31.140099,29.217705,2023,10,Fayoum,0.5264,25.840096,14.320783,48.98064,0.0093223695,8.221597E9,40,507,209,284,303,74,130,194,1.8150208
30.619076,29.253637,2023,10,Fayoum,0.343,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,482,251,268,106,81,132,174,6.8483415
31.131117,29.073975,2023,10,Fayoum,0.2326,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,40,463,284,254,398,79,127,171,1.7925135
30.978403,28.930244,2023,10,Fayoum,0.3688,25.761427,13.892731,47.862812,0.0056255125,8.335261E9,40,524,200,277,295,76,130,199,114.653694
30.94247,29.181772,2023,10,Fayoum,0.2052,25.80315,14.508372,49.687344,0.015717344,8.149321E9,50,467,292,242,136,81,133,143,78.35004
30.619076,29.298553,2023,10,Fayoum,0.4478,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,509,234,257,402,77,123,219,7.5945477
30.780773,28.85838,2023,10,Fayoum,0.4287,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,527,204,269,184,80,130,175,0.5329923
30.843655,28.642782,2023,10,Fayoum,0.2209,26.008495,13.671243,46.4926,0.0026710273,8.5821425E9,50,509,237,253,355,77,127,191,204.49467
30.762808,28.894312,2023,10,Fayoum,0.1811,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,487,257,256,68,81,136,148,0.1474358
30.94247,29.271603,2023,10,Fayoum,0.0893,25.876457,14.610308,49.79868,0.020790646,8.130952E9,60,519,225,257,47,81,135,152,1.0E-6
31.068233,29.011091,2023,10,Fayoum,0.2455,25.648674,13.970546,48.42834,0.008029545,8.319111E9,40,501,247,253,186,81,131,169,0.6867121
30.91552,28.975159,2023,10,Fayoum,0.4291,25.93448,14.237032,48.443886,0.010741681,8.266168E9,50,532,189,279,300,76,130,202,181.31125
30.951452,29.011091,2023,10,Fayoum,0.4116,25.973005,14.178407,48.15019,0.009726057,8.2656686E9,40,525,210,266,296,79,131,185,4.009657
30.807722,28.80448,2023,10,Fayoum,0.5556,25.95738,13.979348,47.576637,0.003831513,8.452884E9,40,550,189,261,322,78,130,189,0.8091219
30.852638,29.271603,2023,10,Fayoum,0.3822,25.876457,14.610308,49.79868,0.020790646,8.130952E9,40,526,242,232,282,79,131,192,37.158916
30.69094,28.597868,2023,10,Fayoum,0.3469,25.948874,13.6806755,46.68576,0.0029247792,8.562349E9,40,553,170,277,287,80,131,208,26.956459
30.780773,28.741598,2023,10,Fayoum,0.3751,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,551,172,277,277,78,129,211,5.4895062
31.176031,29.038042,2023,10,Fayoum,0.0735,25.16062,13.587309,48.628735,0.0047357175,8.3798374E9,60,507,240,255,41,81,134,160,0.24870072
31.005352,29.334486,2023,10,Fayoum,0.4031,25.602833,14.429798,50.02702,0.018709065,8.159391E9,40,499,227,275,223,79,133,183,4.9274526
30.672976,29.136856,2023,10,Fayoum,0.3286,25.702972,14.46785,49.85288,0.0070640314,8.3202335E9,40,516,210,275,265,78,126,206,11.080886
31.068233,29.029058,2023,10,Fayoum,0.3324,25.648674,13.970546,48.42834,0.008029545,8.319111E9,40,496,245,259,552,81,120,166,8.176869
31.014336,29.047024,2023,10,Fayoum,0.4474,25.973005,14.178407,48.15019,0.009726057,8.2656686E9,40,504,239,257,299,74,131,181,6.68871
30.852638,29.011091,2023,10,Fayoum,0.3289,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,531,214,256,159,80,131,176,14.240822
30.699924,28.651766,2023,10,Fayoum,0.4204,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,40,553,172,276,263,78,130,205,3.9178123
30.672976,29.325502,2023,10,Fayoum,0.4744,25.889568,15.007357,51.05046,0.011026347,8.110049E9,40,537,195,269,276,77,129,195,0.15855286
31.014336,29.23567,2023,10,Fayoum,0.3177,25.855814,14.3854065,49.14007,0.01473734,8.178357E9,40,500,256,244,218,80,131,181,34.81709
31.02332,29.226688,2023,10,Fayoum,0.2774,25.855814,14.3854065,49.14007,0.01473734,8.178357E9,40,510,256,235,220,80,130,180,11.232487
30.583143,29.307537,2023,10,Fayoum,0.4559,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,498,231,272,213,78,131,201,0.037445243
30.672976,29.109907,2023,10,Fayoum,0.3243,25.702972,14.46785,49.85288,0.0070640314,8.3202335E9,40,530,220,251,287,79,130,201,0.059378162
31.140099,29.09194,2023,10,Fayoum,0.2984,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,80,517,255,229,218,78,129,180,0.4443511
30.82569,28.66075,2023,10,Fayoum,0.5204,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,510,225,265,214,77,130,191,142.02954
30.672976,28.543968,2023,10,Fayoum,0.3848,26.095459,13.571329,45.953995,0.0017179641,8.5724815E9,40,566,170,264,269,79,131,193,0.26334363
30.88857,28.624817,2023,10,Fayoum,0.3484,25.679123,13.443525,46.71196,0.0016878954,8.568325E9,60,517,244,240,231,81,133,183,2.500281
31.068233,29.136856,2023,10,Fayoum,0.4678,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,40,519,203,279,300,74,130,208,3.347596
30.574162,29.280586,2023,10,Fayoum,0.1541,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,60,483,259,257,60,80,134,164,1.0187879
30.96942,29.056007,2023,10,Fayoum,0.4053,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,527,210,264,308,78,132,182,7.922279
30.79874,29.26262,2023,10,Fayoum,0.4351,25.947199,14.865802,50.414528,0.015645126,8.1100047E9,40,536,198,267,358,76,129,201,54.18903
30.646027,29.172789,2023,10,Fayoum,0.4002,25.630299,14.76545,51.040085,0.0072945375,8.2587515E9,40,487,241,273,206,79,126,187,7.7285037
30.699924,29.172789,2023,10,Fayoum,0.2105,25.851446,14.769949,50.38913,0.008673051,8.2083236E9,40,496,234,270,149,80,131,172,1.5089898
30.762808,29.082958,2023,10,Fayoum,0.112,25.76018,14.431266,49.56648,0.010152692,8.2500746E9,60,543,184,274,57,81,130,172,0.8815779
30.708908,29.316519,2023,10,Fayoum,0.3629,25.889568,15.007357,51.05046,0.011026347,8.110049E9,50,560,182,258,261,77,130,198,121.35609
31.0862,29.127872,2023,10,Fayoum,0.5123,25.888338,14.198917,48.456783,0.00820473,8.2719437E9,40,516,224,261,302,75,131,202,21.704649
31.211964,29.244654,2023,10,Fayoum,0.531,25.660181,14.170629,49.027336,0.0058720205,8.282416E9,40,485,246,270,385,75,129,193,0.755142
30.933487,28.867361,2023,10,Fayoum,0.4781,26.038445,14.104504,47.734676,0.00591648,8.327595E9,40,504,226,270,354,77,127,186,0.1782463
30.96942,29.11889,2023,10,Fayoum,0.4203,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,509,240,251,339,77,129,190,1.3933991
30.789757,29.199738,2023,10,Fayoum,0.4798,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,539,199,263,318,79,130,184,23.634201
30.960436,28.957193,2023,10,Fayoum,0.4397,25.973005,14.178407,48.15019,0.009726057,8.2656686E9,40,513,214,274,290,75,129,204,0.096832015
31.059252,28.94821,2023,10,Fayoum,0.0954,25.424953,13.658703,48.092163,0.0058629382,8.376926E9,60,524,240,237,47,81,132,155,0.0
31.158066,29.14584,2023,10,Fayoum,0.4574,25.32521,13.858627,49.01141,0.004570516,8.335523E9,90,496,237,267,473,75,126,192,0.56282145
30.88857,29.34347,2023,10,Fayoum,0.4809,25.876457,14.610308,49.79868,0.020790646,8.130952E9,40,519,233,249,319,77,131,196,0.15410833
30.960436,29.020075,2023,10,Fayoum,0.3959,25.973005,14.178407,48.15019,0.009726057,8.2656686E9,40,515,225,261,275,79,131,183,11.575267
30.96942,29.199738,2023,10,Fayoum,0.4615,25.855814,14.3854065,49.14007,0.01473734,8.178357E9,40,510,227,264,268,78,130,190,25.186825
30.816706,28.6338,2023,10,Fayoum,0.6078,26.008495,13.671243,46.4926,0.0026710273,8.5821425E9,40,514,221,265,277,77,130,207,0.05361607
30.69094,28.696682,2023,10,Fayoum,0.2939,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,50,552,213,236,168,79,129,195,99.91397
31.176031,29.26262,2023,10,Fayoum,0.48,25.826967,14.419083,49.33157,0.0072706435,8.2380764E9,40,500,233,268,267,75,128,191,4.903063
31.158066,29.280586,2023,10,Fayoum,0.4173,25.826967,14.419083,49.33157,0.0072706435,8.2380764E9,40,497,231,273,285,74,129,205,8.483566
30.79874,28.885328,2023,10,Fayoum,0.3239,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,530,207,264,271,79,130,189,14.405431
30.753824,28.741598,2023,10,Fayoum,0.2484,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,556,167,278,296,80,131,207,9.616461
31.158066,29.038042,2023,10,Fayoum,0.0849,25.16062,13.587309,48.628735,0.0047357175,8.3798374E9,60,537,204,260,44,81,135,157,0.0
30.79874,29.23567,2023,10,Fayoum,0.2857,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,50,532,201,267,324,76,131,195,169.07607
30.646027,29.199738,2023,10,Fayoum,0.1471,25.630299,14.76545,51.040085,0.0072945375,8.2587515E9,60,495,275,230,76,80,136,163,3.3333336E-6
30.79874,28.867361,2023,10,Fayoum,0.3302,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,539,184,277,275,79,130,206,25.300701
30.879587,28.912277,2023,10,Fayoum,0.4978,26.038445,14.104504,47.734676,0.00591648,8.327595E9,40,544,184,273,303,76,130,198,57.773434
30.77179,29.190756,2023,10,Fayoum,0.4039,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,541,199,261,331,79,130,188,27.630665
30.897554,29.038042,2023,10,Fayoum,0.4196,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,527,203,270,295,79,130,188,0.22301531
30.879587,28.60685,2023,10,Fayoum,0.2614,25.679123,13.443525,46.71196,0.0016878954,8.568325E9,40,513,244,244,147,80,132,193,0.052302837
30.834673,29.253637,2023,10,Fayoum,0.3788,25.947199,14.865802,50.414528,0.015645126,8.1100047E9,40,524,231,245,265,78,130,193,7.8672757
30.556194,29.34347,2023,10,Fayoum,0.3306,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,521,205,275,114,79,132,181,1.6363938
30.79874,28.80448,2023,10,Fayoum,0.5048,25.95738,13.979348,47.576637,0.003831513,8.452884E9,40,550,189,261,326,78,130,189,0.21303926
30.978403,29.172789,2023,10,Fayoum,0.3998,25.855814,14.3854065,49.14007,0.01473734,8.178357E9,40,497,233,272,179,80,132,181,1.5571325
30.672976,29.226688,2023,10,Fayoum,0.4226,25.851446,14.769949,50.38913,0.008673051,8.2083236E9,40,556,195,250,285,79,132,184,5.3617425
30.91552,28.624817,2023,10,Fayoum,0.1087,25.679123,13.443525,46.71196,0.0016878954,8.568325E9,60,525,235,241,45,81,132,170,1.9E-5
30.879587,28.930244,2023,10,Fayoum,0.458,26.038445,14.104504,47.734676,0.00591648,8.327595E9,40,543,187,270,300,76,130,200,0.7217634
30.565178,29.298553,2023,10,Fayoum,0.2243,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,477,251,273,73,80,133,170,1.2E-5
30.663992,28.597868,2023,10,Fayoum,0.3053,25.948874,13.6806755,46.68576,0.0029247792,8.562349E9,40,579,151,271,166,79,132,194,0.12658338
30.879587,28.912277,2023,10,Fayoum,0.4978,26.038445,14.104504,47.734676,0.00591648,8.327595E9,40,544,184,273,303,76,130,198,57.773434
31.158066,29.154823,2023,10,Fayoum,0.4772,25.660181,14.170629,49.027336,0.0058720205,8.282416E9,40,497,239,265,347,76,128,188,4.5536904
30.717892,28.822447,2023,10,Fayoum,0.2417,25.48928,13.843305,48.486973,0.0056761242,8.505311E9,40,493,248,259,69,81,133,153,0.015557489
30.780773,28.795496,2023,10,Fayoum,0.3587,25.95738,13.979348,47.576637,0.003831513,8.452884E9,40,559,180,262,330,79,130,185,0.06948857
30.735857,29.325502,2023,10,Fayoum,0.3837,25.889568,15.007357,51.05046,0.011026347,8.110049E9,40,551,200,249,305,78,130,200,13.537935
30.816706,28.885328,2023,10,Fayoum,0.3158,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,534,199,268,271,78,130,198,87.257286
30.82569,28.966177,2023,10,Fayoum,0.4117,25.601131,14.167473,49.189556,0.009937026,8.3182177E9,40,534,201,266,234,80,130,167,16.66526
30.789757,28.696682,2023,10,Fayoum,0.4879,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,547,181,272,304,76,128,205,0.19756894
30.94247,29.020075,2023,10,Fayoum,0.3392,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,530,205,265,277,78,131,186,6.395565
30.816706,29.11889,2023,10,Fayoum,0.2622,25.76018,14.431266,49.56648,0.010152692,8.2500746E9,40,511,237,252,250,79,132,168,0.563192
30.897554,29.316519,2023,10,Fayoum,0.4197,25.876457,14.610308,49.79868,0.020790646,8.130952E9,40,501,259,241,286,80,131,189,24.536978
30.843655,28.741598,2023,10,Fayoum,0.6291,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,502,241,259,306,77,130,193,4.4285716E-6
31.140099,28.92126,2023,10,Fayoum,0.0945,25.424953,13.658703,48.092163,0.0058629382,8.376926E9,60,548,206,247,42,81,132,142,0.09217455
31.077217,28.939226,2023,10,Fayoum,0.0888,25.424953,13.658703,48.092163,0.0058629382,8.376926E9,60,535,213,253,52,80,131,169,3.311855E-5
30.663992,28.51702,2023,10,Fayoum,0.3349,26.095459,13.571329,45.953995,0.0017179641,8.5724815E9,40,562,168,271,193,79,131,194,3.4478118
30.789757,29.181772,2023,10,Fayoum,0.3931,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,542,197,261,346,78,130,188,6.856482
30.74484,29.280586,2023,10,Fayoum,0.45,25.889568,15.007357,51.05046,0.011026347,8.110049E9,40,561,190,249,289,78,131,189,0.19666055
31.02332,29.082958,2023,10,Fayoum,0.4143,25.961538,14.321599,48.631832,0.012007343,8.2112666E9,40,507,239,255,303,77,130,194,11.815645
30.924503,29.127872,2023,10,Fayoum,0.4002,25.915709,14.372581,48.92526,0.013587745,8.195577E9,40,511,229,261,317,77,129,181,3.0565867
30.74484,28.597868,2023,10,Fayoum,0.3801,25.948874,13.6806755,46.68576,0.0029247792,8.562349E9,40,550,185,265,292,78,131,202,3.856547
30.663992,29.11889,2023,10,Fayoum,0.3171,25.702972,14.46785,49.85288,0.0070640314,8.3202335E9,40,555,188,258,232,78,130,198,0.3287865
31.02332,28.975159,2023,10,Fayoum,0.4373,25.973005,14.178407,48.15019,0.009726057,8.2656686E9,40,525,199,276,336,75,129,197,37.22885
30.780773,28.795496,2023,10,Fayoum,0.3587,25.95738,13.979348,47.576637,0.003831513,8.452884E9,40,559,180,262,330,79,130,185,0.06948857
30.583143,29.316519,2023,10,Fayoum,0.4979,25.802095,15.056757,51.47944,0.0086969305,8.145356E9,40,502,230,269,218,78,130,209,0.65042406
31.158066,29.217705,2023,10,Fayoum,0.51,25.660181,14.170629,49.027336,0.0058720205,8.282416E9,10,496,229,276,285,74,131,189,2.3244617
30.924503,28.669733,2023,10,Fayoum,0.1049,25.654493,13.587272,47.220394,0.0016182828,8.483817E9,60,539,210,252,40,81,134,154,1.0E-6
30.816706,29.244654,2023,10,Fayoum,0.5523,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,508,235,257,295,77,130,196,6.466375E-5
30.79874,28.678715,2023,10,Fayoum,0.5444,26.004425,13.837907,47.01044,0.0034012662,8.5332593E9,40,542,185,274,281,76,129,209,5.477949
31.050268,29.208721,2023,10,Fayoum,0.3279,25.840096,14.320783,48.98064,0.0093223695,8.221597E9,40,503,259,238,217,80,133,174,10.269863
30.789757,28.51702,2023,10,Fayoum,0.4233,26.101213,13.518351,45.78013,0.001451807,8.591748E9,40,520,214,268,238,78,129,198,32.20235
30.91552,29.038042,2023,10,Fayoum,0.4265,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,532,200,269,303,79,131,192,0.11456401
30.646027,28.651766,2023,10,Fayoum,0.3937,25.43735,13.676979,48.113888,0.005050281,8.54809E9,40,560,201,239,201,80,132,185,0.18436508
30.726873,28.490068,2023,10,Fayoum,0.4066,26.095459,13.571329,45.953995,0.0017179641,8.5724815E9,40,552,175,273,312,79,130,210,53.86446
30.82569,28.94821,2023,10,Fayoum,0.3472,25.833931,14.075829,48.227043,0.0075604543,8.3807585E9,40,534,204,262,254,77,131,191,4.898663
30.94247,29.208721,2023,10,Fayoum,0.2343,25.80315,14.508372,49.687344,0.015717344,8.149321E9,60,486,285,229,125,80,136,148,0.32824326
30.672976,28.669733,2023,10,Fayoum,0.3593,25.847202,13.816073,47.383316,0.004651064,8.5583247E9,40,552,186,263,223,79,131,193,5.74355
30.924503,28.957193,2023,10,Fayoum,0.4323,25.93448,14.237032,48.443886,0.010741681,8.266168E9,40,519,207,275,295,76,130,199,8.0759325
30.816706,29.163805,2023,10,Fayoum,0.318,25.849089,14.681282,50.10866,0.012124585,8.1552666E9,40,513,230,257,336,79,130,184,13.714814
30.68196,28.597868,2023,10,Fayoum,0.3433,25.948874,13.6806755,46.68576,0.0029247792,8.562349E9,40,561,162,278,287,79,131,198,4.3780007
30.780773,28.454136,2023,10,Fayoum,0.4483,26.101213,13.518351,45.78013,0.001451807,8.591748E9,40,531,210,260,288,77,130,201,0.008210502
