longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.88857,28.714647,2024,4,Fayoum,0.4029,24.466034,6.1828103,30.858335,3.3887444E-4,1.1657106E10,40,508,228,264,687,79,124,201,0.0234186
30.789757,28.831429,2024,4,Fayoum,0.48705,24.590473,6.576099,31.470638,3.6040662E-4,1.1643147E10,40,562,177,262,291,80,131,180,4.112497
30.852638,29.038042,2024,4,Fayoum,0.242,24.4606,7.144757,32.978924,5.5184925E-4,1.1517691E10,40,533,233,234,114,80,134,153,15.109926
30.897554,28.840412,2024,4,Fayoum,0.5639,24.651014,6.474062,31.137362,4.1330574E-4,1.1608587E10,40,526,196,280,288,76,129,211,64.02722
30.852638,28.80448,2024,4,Fayoum,0.50705,24.651014,6.474062,31.137362,4.1330574E-4,1.1608587E10,40,508,226,266,320,76,129,203,17.846159
30.951452,29.109907,2024,4,Fayoum,0.5764,24.495123,7.2562423,33.16292,6.76192E-4,1.1492979E10,40,508,242,251,314,77,129,190,0.31694406
31.005352,29.208721,2024,4,Fayoum,0.23935,24.338322,7.357574,33.708923,8.8243524E-4,1.1462242E10,60,496,248,257,96,81,131,147,0.40233007
30.96942,29.100924,2024,4,Fayoum,0.38915,24.495123,7.2562423,33.16292,6.76192E-4,1.1492979E10,40,513,233,255,322,77,129,188,2.0658832
30.879587,28.94821,2024,4,Fayoum,0.6133,24.691326,6.864546,31.90753,4.905608E-4,1.1553103E10,40,540,184,278,316,75,129,205,1.16117575E-4
30.852638,29.020075,2024,4,Fayoum,0.3956,24.4606,7.144757,32.978924,5.5184925E-4,1.1517691E10,40,514,227,260,119,80,133,165,0.76374495
30.987385,29.11889,2024,4,Fayoum,0.534,24.495123,7.2562423,33.16292,6.76192E-4,1.1492979E10,40,529,209,263,333,76,129,193,5.2931986
30.726873,28.732615,2024,4,Fayoum,0.5141,24.377352,6.424808,31.54479,2.5588987E-4,1.1713613E10,40,555,175,271,245,80,132,200,14.935015
31.140099,29.100924,2024,4,Fayoum,0.32295,24.526213,6.9414177,32.394875,5.96739E-4,1.1564858E10,80,530,234,237,422,74,126,185,8.736791
31.0862,29.064991,2024,4,Fayoum,0.4819,24.526213,6.9414177,32.394875,5.96739E-4,1.1564858E10,40,532,232,236,259,77,129,197,205.86505
30.951452,29.26262,2024,4,Fayoum,0.09775,24.102894,7.43724,34.37538,0.0010633428,1.1444024E10,60,491,264,245,51,81,139,151,0.018037003
30.88857,29.253637,2024,4,Fayoum,0.34915,24.234076,7.7460804,34.832104,0.0010074187,1.1406841E10,40,484,252,265,200,80,132,162,10.039774
30.879587,28.77753,2024,4,Fayoum,0.4787,24.651014,6.474062,31.137362,4.1330574E-4,1.1608587E10,40,521,204,277,303,75,128,210,0.889761
30.780773,29.082958,2024,4,Fayoum,0.10415,24.128052,7.3769507,34.182327,5.533841E-4,1.1510715E10,60,541,187,273,47,81,130,171,0.13836871
31.122133,29.26262,2024,4,Fayoum,0.5303,24.252512,7.197342,33.513504,0.0011575442,1.1487506E10,40,512,217,271,254,77,131,189,6.2964206
30.91552,29.307537,2024,4,Fayoum,0.4641,24.234076,7.7460804,34.832104,0.0010074187,1.1406841E10,40,498,231,272,282,79,132,190,18.51595
30.852638,28.822447,2024,4,Fayoum,0.4622,24.651014,6.474062,31.137362,4.1330574E-4,1.1608587E10,40,517,226,259,307,75,129,203,67.32859
30.753824,29.109907,2024,4,Fayoum,0.31015,24.128052,7.3769507,34.182327,5.533841E-4,1.1510715E10,40,508,254,238,104,80,135,152,15.482729
30.82569,29.127872,2024,4,Fayoum,0.48125,24.128052,7.3769507,34.182327,5.533841E-4,1.1510715E10,40,502,245,254,341,79,130,179,4.7500002E-6
30.82569,28.732615,2024,4,Fayoum,0.48015,24.65809,6.3930993,30.951094,2.882254E-4,1.1696901E10,40,516,224,261,309,77,130,191,70.44212
30.74484,28.615833,2024,4,Fayoum,0.3988,24.521236,6.457523,31.344501,2.3839589E-4,1.169403E10,40,547,188,266,258,78,131,208,6.2201376
30.987385,29.253637,2024,4,Fayoum,0.0984,24.102894,7.43724,34.37538,0.0010633428,1.1444024E10,60,506,245,250,46,81,136,156,0.18211974
30.68196,28.72363,2024,4,Fayoum,0.3298,24.377352,6.424808,31.54479,2.5588987E-4,1.1713613E10,40,525,253,222,126,81,131,143,6.00805E-6
30.789757,29.163805,2024,4,Fayoum,0.4731,24.192656,7.7952666,35.036064,7.7567215E-4,1.1423283E10,40,518,228,254,312,79,129,184,0.21466284
31.211964,29.28957,2024,4,Fayoum,0.4243,24.517727,7.0125737,32.569897,0.0012079623,1.1544362E10,40,504,230,267,567,76,121,187,2.5548158
30.816706,29.244654,2024,4,Fayoum,0.5015,24.192656,7.7952666,35.036064,7.7567215E-4,1.1423283E10,40,508,235,257,295,77,130,196,6.487785E-5
30.735857,28.678715,2024,4,Fayoum,0.52825,24.377352,6.424808,31.54479,2.5588987E-4,1.1713613E10,40,559,170,273,304,77,131,210,0.93237585
31.131117,29.325502,2024,4,Fayoum,0.42915,24.252512,7.197342,33.513504,0.0011575442,1.1487506E10,50,486,261,253,213,79,133,174,45.9111
31.149082,28.993126,2024,4,Fayoum,0.0885,24.37546,6.701829,32.15548,5.143356E-4,1.1598479E10,60,553,206,241,43,81,134,160,0.0
31.140099,29.217705,2024,4,Fayoum,0.5699,24.445423,7.094022,32.89441,9.258386E-4,1.1516383E10,40,507,209,284,303,74,130,194,1.8913071
30.619076,29.253637,2024,4,Fayoum,0.3037,23.943478,8.177952,36.502754,8.482706E-4,1.1403278E10,40,482,251,268,106,81,132,174,7.081493
31.131117,29.073975,2024,4,Fayoum,0.1715,24.526213,6.9414177,32.394875,5.96739E-4,1.1564858E10,40,463,284,254,398,79,127,171,1.8399583
30.978403,28.930244,2024,4,Fayoum,0.4623,24.517414,6.6267853,31.719013,5.018149E-4,1.1575881E10,40,524,200,277,295,76,130,199,116.03501
30.94247,29.181772,2024,4,Fayoum,0.2458,24.213818,7.6159887,34.566456,8.4611366E-4,1.1424835E10,50,467,292,242,136,81,133,143,82.55616
30.619076,29.298553,2024,4,Fayoum,0.45105,23.943478,8.177952,36.502754,8.482706E-4,1.1403278E10,40,509,234,257,402,77,123,219,7.680769
30.780773,28.85838,2024,4,Fayoum,0.43275,24.35021,6.8218102,32.470745,4.326251E-4,1.1596486E10,40,527,204,269,184,80,130,175,0.55274266
30.843655,28.642782,2024,4,Fayoum,0.17495,24.692116,6.2861466,30.661272,2.2665378E-4,1.1720439E10,50,509,237,253,355,77,127,191,207.56987
