longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
30.88857,28.714647,2024,7,Fayoum,0.60905,32.82994,12.850505,29.714146,3.0528015E-4,1.2761188E10,40,508,228,264,687,79,124,201,0.0234186
30.789757,28.831429,2024,7,Fayoum,0.4839,33.06343,13.283796,30.168512,3.015176E-4,1.2778813E10,40,562,177,262,291,80,131,180,4.112497
30.852638,29.038042,2024,7,Fayoum,0.19345,32.931293,13.907694,31.65348,3.0247128E-4,1.2714651E10,40,533,233,234,114,80,134,153,15.109926
30.897554,28.840412,2024,7,Fayoum,0.63695,33.071445,13.1942,29.979069,3.07411E-4,1.2744307E10,40,526,196,280,288,76,129,211,64.02722
30.852638,28.80448,2024,7,Fayoum,0.52055,33.071445,13.1942,29.979069,3.07411E-4,1.2744307E10,40,508,226,266,320,76,129,203,17.846159
30.951452,29.109907,2024,7,Fayoum,0.58495,32.902184,14.15647,32.22126,3.0247128E-4,1.2722957E10,40,508,242,251,314,77,129,190,0.31694406
31.005352,29.208721,2024,7,Fayoum,0.1803,32.708115,14.330553,32.944977,3.0756748E-4,1.2720954E10,60,496,248,257,96,81,131,147,0.40233007
30.96942,29.100924,2024,7,Fayoum,0.50275,32.902184,14.15647,32.22126,3.0247128E-4,1.2722957E10,40,513,233,255,322,77,129,188,2.0658832
30.879587,28.94821,2024,7,Fayoum,0.6406,33.149292,13.605695,30.65969,3.021807E-4,1.2719107E10,40,540,184,278,316,75,129,205,1.16117575E-4
30.852638,29.020075,2024,7,Fayoum,0.38785,32.931293,13.907694,31.65348,3.0247128E-4,1.2714651E10,40,514,227,260,119,80,133,165,0.76374495
30.987385,29.11889,2024,7,Fayoum,0.6326,32.902184,14.15647,32.22126,3.0247128E-4,1.2722957E10,40,529,209,263,333,76,129,193,5.2931986
30.726873,28.732615,2024,7,Fayoum,0.63215,32.876774,12.998574,29.924387,3.0104077E-4,1.2818462E10,40,555,175,271,245,80,132,200,14.935015
31.140099,29.100924,2024,7,Fayoum,0.4127,32.794983,14.031773,32.155403,3.1819945E-4,1.2800829E10,80,530,234,237,422,74,126,185,8.736791
