longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
32.209095,30.178902,2023,2,NorthSinai,0.0804,12.618554,3.8828452,55.253975,0.0089229345,6.611885E9,60,366,261,373,47,80,138,161,0.50418377
33.6464,30.331615,2023,2,NorthSinai,0.1062,10.287051,2.998181,60.57323,0.024430208,6.9670533E9,60,332,346,324,42,80,141,135,7.621487E-4
33.56555,31.0323,2023,2,NorthSinai,0.1013,12.752968,6.3506274,65.034386,0.10771582,6.5761603E9,60,333,353,315,71,79,146,152,0.6758097
32.62232,30.160936,2023,2,NorthSinai,0.26025,12.631394,4.8756866,59.182293,0.010358082,6.7186437E9,40,396,329,276,52,80,137,141,0.7054075
32.34384,29.846525,2023,2,NorthSinai,0.11265,12.745646,3.8655577,54.72894,0.02351679,6.8647265E9,60,413,306,281,58,80,137,146,1.8105264E-5
34.122505,30.017204,2023,2,NorthSinai,0.10495,10.336187,2.4361403,58.0138,0.024042277,7.1791867E9,60,352,353,296,41,81,137,138,0.033754073
33.22419,31.041285,2023,2,NorthSinai,0.12015,13.038807,6.5531507,64.72551,0.10076586,6.509345E9,60,373,323,305,67,81,147,144,1.0670912
32.415707,31.068233,2023,2,NorthSinai,0.06285,14.17377,6.2878222,59.027504,0.105408154,6.2786207E9,60,341,348,312,202,80,143,195,7.1E-5
32.101295,30.96942,2023,2,NorthSinai,0.5878,13.899696,5.712859,57.745342,0.08043727,6.123364E9,80,305,291,404,182,79,131,222,0.244319
32.67622,30.035172,2023,2,NorthSinai,0.10495,12.554374,4.529777,58.062267,0.02280225,6.934262E9,60,399,302,299,57,80,141,156,2.96E-4
33.053513,30.187885,2023,2,NorthSinai,0.1069,9.800476,2.7037358,61.285603,0.02816932,6.9807196E9,60,277,356,368,39,80,140,133,0.03629729
33.951828,31.104166,2023,2,NorthSinai,0.1211,12.729708,6.01689,63.650482,0.1562444,6.548438E9,60,381,358,261,61,79,145,191,0.81057936
