longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
32.209095,30.178902,2024,10,NorthSinai,0.0788,22.50417,13.574216,57.01405,4.988805E-4,8.645731E9,60,366,261,373,47,80,138,161,0.5107449
33.6464,30.331615,2024,10,NorthSinai,0.0744,20.37295,12.542147,60.732235,0.0044640256,8.572349E9,60,332,346,324,42,80,141,135,7.846121E-4
33.56555,31.0323,2024,10,NorthSinai,0.09515,22.604954,15.908833,65.877716,0.011918469,8.2389207E9,60,333,353,315,71,79,146,152,0.68366706
32.62232,30.160936,2024,10,NorthSinai,0.23195,22.412638,14.2502985,59.90541,8.6693733E-4,8.643514E9,40,396,329,276,52,80,137,141,0.73445743
32.34384,29.846525,2024,10,NorthSinai,0.09685,22.65678,13.251719,55.31258,0.0031101955,8.818951E9,60,413,306,281,58,80,137,146,1.868421E-5
34.122505,30.017204,2024,10,NorthSinai,0.0938,20.273228,11.792178,58.16437,0.012960068,8.780215E9,60,352,353,296,41,81,137,138,0.034719784
33.22419,31.041285,2024,10,NorthSinai,0.10665,22.978807,16.192982,65.57959,0.008204154,8.221411E9,60,373,323,305,67,81,147,144,1.1638707
32.415707,31.068233,2024,10,NorthSinai,0.1001,24.175014,15.969537,60.149963,0.0077203857,8.1262643E9,60,341,348,312,202,80,143,195,7.3E-5
32.101295,30.96942,2024,10,NorthSinai,0.3559,23.862759,15.579653,59.779293,0.002657284,8.1529134E9,80,305,291,404,182,79,131,222,0.24623014
32.67622,30.035172,2024,10,NorthSinai,0.1052,22.370138,13.642339,57.736294,0.0011664749,8.818452E9,60,399,302,299,57,80,141,156,3.03E-4
33.053513,30.187885,2024,10,NorthSinai,0.09885,19.919239,12.141082,60.83685,0.0037763948,8.740689E9,60,277,356,368,39,80,140,133,0.036669023
33.951828,31.104166,2024,10,NorthSinai,0.10075,22.610659,15.343217,63.510784,0.026616445,8.2443023E9,60,381,358,261,61,79,145,191,0.8221664
32.59537,30.071104,2024,10,NorthSinai,0.09815,22.890413,14.515246,59.198025,0.0011155762,8.683175E9,60,417,292,292,75,80,135,146,1.402356
