longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
32.209095,30.178902,2023,12,NorthSinai,0.0804,16.509253,9.323127,62.47811,0.035325043,5.4807214E9,60,366,261,373,47,80,138,161,0.50418377
33.6464,30.331615,2023,12,NorthSinai,0.0967,14.402716,7.698799,64.06728,0.011895317,5.681127E9,60,332,346,324,42,80,141,135,7.621487E-4
33.56555,31.0323,2023,12,NorthSinai,0.1034,16.674938,11.072631,69.49355,0.044036128,5.472761E9,60,333,353,315,71,79,146,152,0.6758097
32.62232,30.160936,2023,12,NorthSinai,0.27425,16.644064,10.549419,67.24808,0.023310112,5.522741E9,40,396,329,276,52,80,137,141,0.7054075
32.34384,29.846525,2023,12,NorthSinai,0.09275,16.721237,9.832019,63.78526,0.036587533,5.659268E9,60,413,306,281,58,80,137,146,1.8105264E-5
34.122505,30.017204,2023,12,NorthSinai,0.1027,14.345763,6.899039,60.880413,0.054668155,5.822687E9,60,352,353,296,41,81,137,138,0.033754073
33.22419,31.041285,2023,12,NorthSinai,0.1154,17.067265,11.542055,69.926346,0.07113673,5.376856E9,60,373,323,305,67,81,147,144,1.0670912
32.415707,31.068233,2023,12,NorthSinai,0.11875,18.33063,11.802304,65.69116,0.0737961,5.0454615E9,60,341,348,312,202,80,143,195,7.1E-5
32.101295,30.96942,2023,12,NorthSinai,0.50195,17.928522,11.217504,64.81567,0.058095776,4.971309E9,80,305,291,404,182,79,131,222,0.244319
32.67622,30.035172,2023,12,NorthSinai,0.10475,16.5711,10.095026,65.541405,0.02582621,5.678996E9,60,399,302,299,57,80,141,156,2.96E-4
33.053513,30.187885,2023,12,NorthSinai,0.10215,14.3282795,7.7126102,64.437256,0.028434146,5.7019023E9,60,277,356,368,39,80,140,133,0.03629729
33.951828,31.104166,2023,12,NorthSinai,0.1281,16.516708,10.652615,68.26288,0.08532157,5.4957696E9,60,381,358,261,61,79,145,191,0.81057936
32.59537,30.071104,2023,12,NorthSinai,0.1038,17.149124,11.070591,67.42478,0.028621843,5.5537413E9,60,417,292,292,75,80,135,146,1.3751205
32.34384,29.738728,2023,12,NorthSinai,0.0853,17.709871,10.743986,63.679565,0.055052318,5.6850555E9,60,450,295,256,68,80,136,161,0.1653245
34.149456,29.505165,2023,12,NorthSinai,0.1239,13.688082,5.157269,56.32961,0.04592215,6.073206E9,60,290,343,368,37,81,140,149,0.01638211
32.433674,29.927374,2023,12,NorthSinai,0.0825,16.207954,9.913276,66.264,0.042565357,5.572884E9,60,420,264,317,74,80,137,144,2.9648137
