longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
32.209095,30.178902,2023,9,NorthSinai,0.07975,27.602613,15.4579,47.505703,0.007086819,1.0001797E10,60,366,261,373,47,80,138,161,0.50418377
33.6464,30.331615,2023,9,NorthSinai,0.09325,25.339169,14.983866,52.667656,0.013184074,1.0149177E10,60,332,346,324,42,80,141,135,7.621487E-4
33.56555,31.0323,2023,9,NorthSinai,0.10125,26.672068,19.402407,64.38002,0.012553419,9.888656E9,60,333,353,315,71,79,146,152,0.6758097
32.62232,30.160936,2023,9,NorthSinai,0.2535,27.4807,16.360579,50.688877,0.00621026,1.008886E10,40,396,329,276,52,80,137,141,0.7054075
32.34384,29.846525,2023,9,NorthSinai,0.099,27.92636,14.746699,44.529953,0.009883929,1.0229014E10,60,413,306,281,58,80,137,146,1.8105264E-5
34.122505,30.017204,2023,9,NorthSinai,0.0987,25.490744,14.620061,50.984512,0.016899891,1.0279622E10,60,352,353,296,41,81,137,138,0.033754073
33.22419,31.041285,2023,9,NorthSinai,0.11085,27.12294,19.540876,63.236755,0.014474139,9.851133E9,60,373,323,305,67,81,147,144,1.0670912
32.415707,31.068233,2023,9,NorthSinai,0.06315,28.07072,19.723398,60.505875,0.016762674,9.681011E9,60,341,348,312,202,80,143,195,7.1E-5
32.101295,30.96942,2023,9,NorthSinai,0.2792,27.961609,19.18596,58.889683,0.0143138105,9.614055E9,80,305,291,404,182,79,131,222,0.244319
32.67622,30.035172,2023,9,NorthSinai,0.1033,27.493723,15.460871,47.818745,0.00563561,1.0298241E10,60,399,302,299,57,80,141,156,2.96E-4
33.053513,30.187885,2023,9,NorthSinai,0.103,24.959274,13.743911,49.720364,0.012424577,1.0280379E10,60,277,356,368,39,80,140,133,0.03629729
33.951828,31.104166,2023,9,NorthSinai,0.09855,26.755676,19.383163,63.9869,0.016536472,9.912374E9,60,381,358,261,61,79,145,191,0.81057936
32.59537,30.071104,2023,9,NorthSinai,0.09185,28.003708,16.629734,50.01145,0.0075061526,1.0135348E10,60,417,292,292,75,80,135,146,1.3751205
32.34384,29.738728,2023,9,NorthSinai,0.08645,28.788486,15.410572,44.19853,0.01450427,1.0250575E10,60,450,295,256,68,80,136,161,0.1653245
34.149456,29.505165,2023,9,NorthSinai,0.10225,24.917744,12.109427,44.788036,0.022491759,1.0488099E10,60,290,343,368,37,81,140,149,0.01638211
32.433674,29.927374,2023,9,NorthSinai,0.0794,27.438858,15.086715,46.833183,0.013021275,1.0146004E10,60,420,264,317,74,80,137,144,2.9648137
32.50554,30.008223,2023,9,NorthSinai,0.1098,28.354868,16.678736,49.150974,0.010601241,1.0084653E10,60,431,285,285,134,80,138,143,1.5365865
