longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
32.209095,30.178902,2023,8,NorthSinai,0.08085,28.32391,17.065678,50.46385,0.006908929,1.1809723E10,60,366,261,373,47,80,138,161,0.50418377
33.6464,30.331615,2023,8,NorthSinai,0.09125,26.481997,16.74008,55.069008,0.0032519102,1.1987742E10,60,332,346,324,42,80,141,135,7.621487E-4
33.56555,31.0323,2023,8,NorthSinai,0.10365,27.176203,20.153881,65.48287,0.0029065069,1.148052E10,60,333,353,315,71,79,146,152,0.6758097
32.62232,30.160936,2023,8,NorthSinai,0.22295,28.097158,17.594715,52.87501,0.0042892173,1.1910022E10,40,396,329,276,52,80,137,141,0.7054075
32.34384,29.846525,2023,8,NorthSinai,0.0945,28.942242,16.266117,46.270573,0.006830523,1.2041701E10,60,413,306,281,58,80,137,146,1.8105264E-5
34.122505,30.017204,2023,8,NorthSinai,0.0947,26.623692,16.311813,53.142353,0.0075949747,1.2001827E10,60,352,353,296,41,81,137,138,0.033754073
33.22419,31.041285,2023,8,NorthSinai,0.11285,27.501875,20.174082,64.32421,0.0066103004,1.1434774E10,60,373,323,305,67,81,147,144,1.0670912
32.415707,31.068233,2023,8,NorthSinai,0.08705,28.359123,20.346224,61.838028,0.003438443,1.1150825E10,60,341,348,312,202,80,143,195,7.1E-5
32.101295,30.96942,2023,8,NorthSinai,0.345,28.291397,20.17621,61.43303,0.0031986628,1.1184381E10,80,305,291,404,182,79,131,222,0.244319
32.67622,30.035172,2023,8,NorthSinai,0.1029,28.435627,16.916416,49.664474,0.0017235467,1.2107891E10,60,399,302,299,57,80,141,156,2.96E-4
33.053513,30.187885,2023,8,NorthSinai,0.1048,26.043497,15.676076,52.80672,0.0028371438,1.2137888E10,60,277,356,368,39,80,140,133,0.03629729
33.951828,31.104166,2023,8,NorthSinai,0.10735,27.233326,20.533276,66.812096,0.0131633915,1.1415197E10,60,381,358,261,61,79,145,191,0.81057936
32.59537,30.071104,2023,8,NorthSinai,0.1019,28.595854,17.688015,51.665096,0.0031408705,1.1952008E10,60,417,292,292,75,80,135,146,1.3751205
32.34384,29.738728,2023,8,NorthSinai,0.08375,29.365635,16.605913,46.138115,0.014053429,1.2057565E10,60,450,295,256,68,80,136,161,0.1653245
34.149456,29.505165,2023,8,NorthSinai,0.0982,26.301037,13.790894,46.05163,0.006124951,1.2248451E10,60,290,343,368,37,81,140,149,0.01638211
32.433674,29.927374,2023,8,NorthSinai,0.0963,28.854418,16.803207,48.123703,0.0031118188,1.1950304E10,60,420,264,317,74,80,137,144,2.9648137
32.50554,30.008223,2023,8,NorthSinai,0.1104,29.219036,17.807384,50.207973,0.0024375767,1.1887528E10,60,431,285,285,134,80,138,143,1.5365865
34.356068,30.82569,2023,8,NorthSinai,0.0932,26.328005,17.983522,60.117683,0.008126363,1.1728242E10,60,324,363,313,49,79,143,145,0.4768033
33.7003,30.646027,2023,8,NorthSinai,0.0966,26.95859,18.339516,59.234097,0.0026153643,1.1884197E10,60,352,354,294,50,80,144,142,4.0917077
32.54147,30.358564,2023,8,NorthSinai,0.10065,28.28608,18.166164,54.212296,0.005778676,1.1740179E10,60,379,340,282,51,80,143,150,9.6689604E-5
34.19437,31.265863,2023,8,NorthSinai,0.17005,28.048922,20.378902,63.09349,0.040456016,1.0991619E10,40,463,315,223,132,80,148,230,3.2360559
32.721134,30.044155,2023,8,NorthSinai,0.0983,28.435627,16.916416,49.664474,0.0017235467,1.2107891E10,60,388,313,300,65,80,138,181,0.014076
32.415707,30.68196,2023,8,NorthSinai,0.14825,28.149267,18.839653,57.00247,0.0051601566,1.1531275E10,60,350,339,313,61,80,141,146,0.013428295
32.370792,29.756693,2023,8,NorthSinai,0.0774,29.202438,17.097717,48.05249,0.010051826,1.1966004E10,60,426,306,269,58,81,137,145,3.0E-6
34.01471,31.176031,2023,8,NorthSinai,0.113,27.493586,20.849358,67.094765,0.028604453,1.1251796E10,60,362,356,283,94,79,146,188,0.2758835
34.19437,29.990255,2023,8,NorthSinai,0.1167,26.468649,16.157068,53.104008,0.010025324,1.2045798E10,60,285,382,335,37,80,138,114,1.0E-6
33.25114,31.050268,2023,8,NorthSinai,0.11235,27.820312,20.76968,65.501884,0.010166114,1.1287353E10,60,358,339,303,81,81,145,149,0.9389382
34.167423,29.981272,2023,8,NorthSinai,0.1211,26.468649,16.157068,53.104008,0.010025324,1.2045798E10,60,303,392,306,44,80,136,115,0.004593429
32.59537,30.394497,2023,8,NorthSinai,0.10315,27.80596,17.746008,54.29749,0.005017493,1.186558E10,60,385,313,303,45,80,142,167,3.62E-4
32.262993,30.726873,2023,8,NorthSinai,0.4572,28.469568,18.963188,56.382595,0.0060206912,1.1454168E10,60,370,319,311,251,77,128,190,8.919394
34.311153,30.924503,2023,8,NorthSinai,0.0996,26.806194,18.758282,61.356735,0.009012923,1.1617169E10,60,349,351,301,45,79,144,151,1.5628839
33.098427,29.666862,2023,8,NorthSinai,0.10675,27.352015,14.16472,44.351414,0.0013671146,1.2246887E10,60,239,331,431,66,79,138,145,1.29E-4
32.227062,30.951452,2023,8,NorthSinai,0.23925,28.378849,20.065865,60.70486,0.0030383226,1.1190827E10,40,338,275,388,188,79,123,214,0.009523332
32.379776,30.151953,2023,8,NorthSinai,0.08465,28.63883,17.813223,51.94463,0.005382793,1.1789996E10,60,412,271,318,60,80,140,134,5.5126126E-5
34.40098,30.646027,2023,8,NorthSinai,0.1183,26.123825,17.011541,57.224724,0.0078927595,1.1939941E10,60,342,385,274,56,80,144,133,0.0080354
34.212337,29.586014,2023,8,NorthSinai,0.10935,26.581072,14.55073,47.58268,0.009172093,1.21885E10,60,313,362,325,37,80,138,142,0.004286
32.30791,29.891441,2023,8,NorthSinai,0.0855,28.662722,16.2531,46.988167,0.0023895297,1.1985022E10,60,406,292,303,61,80,135,145,0.62047267
32.54147,30.996368,2023,8,NorthSinai,0.1605,28.394781,19.744236,59.45092,0.002558682,1.1256711E10,60,345,375,281,122,80,145,134,0.23900339
33.5386,30.619076,2023,8,NorthSinai,0.0964,26.485638,17.821825,58.95723,0.002427766,1.1895515E10,60,317,364,320,41,79,145,134,0.002281
32.442657,31.059252,2023,8,NorthSinai,0.18075,28.359123,20.346224,61.838028,0.003438443,1.1150825E10,60,315,342,343,183,79,141,192,0.088327564
34.086575,30.77179,2023,8,NorthSinai,0.09565,26.769339,18.880558,61.96201,0.0051287636,1.174439E10,60,324,372,305,37,80,146,138,0.114034854
32.36181,29.792627,2023,8,NorthSinai,0.08935,29.202438,17.097717,48.05249,0.010051826,1.1966004E10,60,430,259,312,52,80,136,149,0.0014421172
33.17029,30.448397,2023,8,NorthSinai,0.0984,26.475367,16.906996,55.677498,0.0021208208,1.2058236E10,60,320,349,332,44,80,140,138,0.39365375
32.20011,31.104166,2023,8,NorthSinai,0.266,28.149326,20.504622,63.214,0.0036871955,1.1117608E10,80,347,328,326,324,80,124,201,1.1571804
