longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2024,2,Dakahlia,0.73745,15.596213,6.157299,53.374096,0.033936266,6.725153E9,40,424,298,279,369,72,134,195,3.3670726
31.11315,30.610094,2024,2,Dakahlia,0.4273,15.455175,6.970554,56.958782,0.07190015,6.534394E9,50,385,279,337,334,75,129,185,10.025696
31.31078,30.295683,2024,2,Dakahlia,0.64295,15.546591,6.0852494,53.278423,0.02861105,6.738148E9,50,426,255,319,298,74,131,186,155.14273
31.25688,30.43043,2024,2,Dakahlia,0.63255,15.479189,6.3358865,54.4427,0.034899812,6.678322E9,40,399,270,330,372,74,133,187,22.247366
31.445526,30.565178,2024,2,Dakahlia,0.4253,15.541054,6.954923,56.585197,0.049796518,6.5510917E9,50,327,284,390,331,74,133,190,159.89555
31.16705,30.68196,2024,2,Dakahlia,0.7774,15.416259,7.1930895,57.978607,0.07999231,6.461555E9,40,355,281,365,418,74,130,185,0.6139963
31.0862,30.610094,2024,2,Dakahlia,0.58675,15.455175,6.970554,56.958782,0.07190015,6.534394E9,10,412,271,318,390,74,129,187,65.51838
31.292812,30.655008,2024,2,Dakahlia,0.80925,15.443572,7.1672497,57.77476,0.073592424,6.470494E9,40,356,312,333,440,73,130,190,2.0793455
31.11315,30.619076,2024,2,Dakahlia,0.59095,15.455175,6.970554,56.958782,0.07190015,6.534394E9,40,374,288,338,351,74,128,191,61.683784
31.02332,30.60111,2024,2,Dakahlia,0.76065,15.449202,7.0036783,57.1102,0.07486703,6.5407273E9,40,368,272,360,422,74,130,187,0.3551429
31.122133,30.574162,2024,2,Dakahlia,0.4895,15.455175,6.970554,56.958782,0.07190015,6.534394E9,40,357,296,349,282,75,135,188,39.332523
31.319763,30.43043,2024,2,Dakahlia,0.61775,15.479189,6.3358865,54.4427,0.034899812,6.678322E9,40,377,260,363,293,76,133,196,16.759264
31.45451,30.080088,2024,2,Dakahlia,0.1072,14.698315,4.9838414,52.127205,0.022623943,7.001967E9,60,434,254,312,38,80,136,154,8.884856
31.292812,30.394497,2024,2,Dakahlia,0.5578,15.479189,6.3358865,54.4427,0.034899812,6.678322E9,40,392,257,352,294,75,133,184,10.253623
31.104166,30.268734,2024,2,Dakahlia,0.6223,15.650892,6.2297106,53.45386,0.04045204,6.74434E9,10,437,287,276,592,71,130,217,2.1335707
31.005352,30.726873,2024,2,Dakahlia,0.6808,15.3524685,7.212559,58.294174,0.09022557,6.460225E9,40,369,289,342,344,74,128,176,0.043965522
31.337729,30.735857,2024,2,Dakahlia,0.83875,15.443572,7.1672497,57.77476,0.073592424,6.470494E9,40,356,305,339,511,73,129,189,0.6502426
31.337729,30.250767,2024,2,Dakahlia,0.73135,15.546591,6.0852494,53.278423,0.02861105,6.738148E9,40,424,267,309,311,73,133,177,7.2042837
31.409594,30.133986,2024,2,Dakahlia,0.0972,15.153345,5.3037972,51.761078,0.023044668,6.9536195E9,50,490,266,245,48,80,137,136,3.3293784
