longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2024,1,Dakahlia,0.7075,15.177216,5.9521065,54.057465,0.0368166,5.7950085E9,40,424,298,279,369,72,134,195,3.3670726
31.11315,30.610094,2024,1,Dakahlia,0.33005,15.233557,6.293208,55.145706,0.053980894,5.596676E9,50,385,279,337,334,75,129,185,10.025696
31.31078,30.295683,2024,1,Dakahlia,0.6193,15.154881,5.8870683,53.892197,0.03960044,5.7966044E9,50,426,255,319,298,74,131,186,155.14273
31.25688,30.43043,2024,1,Dakahlia,0.6236,15.101914,5.9720607,54.39491,0.04784307,5.7297444E9,40,399,270,330,372,74,133,187,22.247366
31.445526,30.565178,2024,1,Dakahlia,0.43605,15.269618,6.35507,55.253193,0.06419209,5.5853727E9,50,327,284,390,331,74,133,190,159.89555
31.16705,30.68196,2024,1,Dakahlia,0.757,15.285792,6.447691,55.54915,0.0688752,5.506392E9,40,355,281,365,418,74,130,185,0.6139963
31.0862,30.610094,2024,1,Dakahlia,0.606,15.233557,6.293208,55.145706,0.053980894,5.596676E9,10,412,271,318,390,74,129,187,65.51838
31.292812,30.655008,2024,1,Dakahlia,0.79935,15.291594,6.4428163,55.509808,0.07210316,5.506096E9,40,356,312,333,440,73,130,190,2.0793455
31.11315,30.619076,2024,1,Dakahlia,0.6277,15.233557,6.293208,55.145706,0.053980894,5.596676E9,40,374,288,338,351,74,128,191,61.683784
31.02332,30.60111,2024,1,Dakahlia,0.7717,15.241642,6.2637196,55.00508,0.051025465,5.6158715E9,40,368,272,360,422,74,130,187,0.3551429
31.122133,30.574162,2024,1,Dakahlia,0.5732,15.233557,6.293208,55.145706,0.053980894,5.596676E9,40,357,296,349,282,75,135,188,39.332523
31.319763,30.43043,2024,1,Dakahlia,0.6526,15.101914,5.9720607,54.39491,0.04784307,5.7297444E9,40,377,260,363,293,76,133,196,16.759264
31.45451,30.080088,2024,1,Dakahlia,0.097,14.397986,4.8207855,52.54777,0.030747673,6.0536084E9,60,434,254,312,38,80,136,154,8.884856
31.292812,30.394497,2024,1,Dakahlia,0.5692,15.101914,5.9720607,54.39491,0.04784307,5.7297444E9,40,392,257,352,294,75,133,184,10.253623
