longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2023,12,Dakahlia,0.62205,17.699366,9.762262,59.675785,0.03397801,5.1005184E9,40,424,298,279,369,72,134,195,3.2235873
31.11315,30.610094,2023,12,Dakahlia,0.41795,17.909092,10.069743,60.11812,0.04613832,4.934738E9,50,385,279,337,334,75,129,185,9.823292
31.31078,30.295683,2023,12,Dakahlia,0.52685,17.647886,9.709471,59.65819,0.04175931,5.111156E9,50,426,255,319,298,74,131,186,152.5287
31.25688,30.43043,2023,12,Dakahlia,0.5443,17.697296,9.760369,59.67599,0.06025186,5.0534943E9,40,399,270,330,372,74,133,187,21.920137
31.445526,30.565178,2023,12,Dakahlia,0.43145,17.940224,10.102909,60.1337,0.06612367,4.9406234E9,50,327,284,390,331,74,133,190,157.93872
31.16705,30.68196,2023,12,Dakahlia,0.6529,17.97264,10.175275,60.302284,0.045434095,4.8701394E9,40,355,281,365,418,74,130,185,0.58679664
31.0862,30.610094,2023,12,Dakahlia,0.61665,17.909092,10.069743,60.11812,0.04613832,4.934738E9,10,412,271,318,390,74,129,187,64.35849
31.292812,30.655008,2023,12,Dakahlia,0.7073,17.982157,10.169544,60.243095,0.0474213,4.8737746E9,40,356,312,333,440,73,130,190,1.9976242
31.11315,30.619076,2023,12,Dakahlia,0.6857,17.909092,10.069743,60.11812,0.04613832,4.934738E9,40,374,288,338,351,74,128,191,60.698723
31.02332,30.60111,2023,12,Dakahlia,0.7249,17.900406,10.082746,60.203365,0.036986973,4.948155E9,40,368,272,360,422,74,130,187,0.31675056
31.122133,30.574162,2023,12,Dakahlia,0.49435,17.909092,10.069743,60.11812,0.04613832,4.934738E9,40,357,296,349,282,75,135,188,38.687656
31.319763,30.43043,2023,12,Dakahlia,0.5065,17.697296,9.760369,59.67599,0.06025186,5.0534943E9,40,377,260,363,293,76,133,196,16.445988
31.45451,30.080088,2023,12,Dakahlia,0.12095,16.75445,8.909304,59.81905,0.04369464,5.3776604E9,60,434,254,312,38,80,136,154,8.732224
31.292812,30.394497,2023,12,Dakahlia,0.5031,17.697296,9.760369,59.67599,0.06025186,5.0534943E9,40,392,257,352,294,75,133,184,9.974249
31.104166,30.268734,2023,12,Dakahlia,0.59415,17.783813,9.777796,59.420788,0.03520156,5.119724E9,10,437,287,276,592,71,130,217,2.0667353
31.005352,30.726873,2023,12,Dakahlia,0.6607,17.907223,10.1639185,60.505157,0.031459294,4.8807265E9,40,369,289,342,344,74,128,176,0.03439152
