longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2023,4,Dakahlia,0.47065,21.94456,6.3020387,36.239704,0.026168717,1.0821657E10,40,424,298,279,369,72,134,195,3.2235873
31.11315,30.610094,2023,4,Dakahlia,0.3202,21.414948,7.4332943,40.455814,0.021413336,1.0693775E10,50,385,279,337,334,75,129,185,9.823292
31.31078,30.295683,2023,4,Dakahlia,0.40205,21.916483,6.1902766,36.023098,0.034100577,1.0832971E10,50,426,255,319,298,74,131,186,152.5287
31.25688,30.43043,2023,4,Dakahlia,0.4167,21.74547,6.595119,37.431263,0.03883075,1.0784146E10,40,399,270,330,372,74,133,187,21.920137
31.445526,30.565178,2023,4,Dakahlia,0.36315,21.527647,7.383693,40.041397,0.05341253,1.0670806E10,50,327,284,390,331,74,133,190,157.93872
31.16705,30.68196,2023,4,Dakahlia,0.5558,21.258709,7.64727,41.446507,0.036929347,1.0632195E10,40,355,281,365,418,74,130,185,0.58679664
31.0862,30.610094,2023,4,Dakahlia,0.53865,21.414948,7.4332943,40.455814,0.021413336,1.0693775E10,10,412,271,318,390,74,129,187,64.35849
31.292812,30.655008,2023,4,Dakahlia,0.5229,21.284958,7.6211987,41.30625,0.05182255,1.0622668E10,40,356,312,333,440,73,130,190,1.9976242
31.11315,30.619076,2023,4,Dakahlia,0.48925,21.414948,7.4332943,40.455814,0.021413336,1.0693775E10,40,374,288,338,351,74,128,191,60.698723
31.02332,30.60111,2023,4,Dakahlia,0.49665,21.36314,7.4518166,40.635937,0.014114427,1.0713267E10,40,368,272,360,422,74,130,187,0.31675056
31.122133,30.574162,2023,4,Dakahlia,0.3277,21.414948,7.4332943,40.455814,0.021413336,1.0693775E10,40,357,296,349,282,75,135,188,38.687656
31.319763,30.43043,2023,4,Dakahlia,0.37875,21.74547,6.595119,37.431263,0.03883075,1.0784146E10,40,377,260,363,293,76,133,196,16.445988
31.45451,30.080088,2023,4,Dakahlia,0.10945,21.092136,4.7695494,34.331245,0.034764178,1.1097141E10,60,434,254,312,38,80,136,154,8.732224
31.292812,30.394497,2023,4,Dakahlia,0.43825,21.74547,6.595119,37.431263,0.03883075,1.0784146E10,40,392,257,352,294,75,133,184,9.974249
31.104166,30.268734,2023,4,Dakahlia,0.51855,21.894285,6.4077706,36.617016,0.017791085,1.0844375E10,10,437,287,276,592,71,130,217,2.0667353
31.005352,30.726873,2023,4,Dakahlia,0.5369,21.163807,7.678474,41.77755,0.01501196,1.0659333E10,40,369,289,342,344,74,128,176,0.03439152
31.337729,30.735857,2023,4,Dakahlia,0.5658,21.284958,7.6211987,41.30625,0.05182255,1.0622668E10,40,356,305,339,511,73,129,189,0.6366962
