longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2024,7,Dakahlia,0.5879,30.780767,18.446564,47.77586,0.0011447706,1.2424092E10,40,424,298,279,369,72,134,195,3.3670726
31.11315,30.610094,2024,7,Dakahlia,0.3239,30.213299,19.486921,52.668728,0.002003111,1.228044E10,50,385,279,337,334,75,129,185,10.025696
31.31078,30.295683,2024,7,Dakahlia,0.5026,30.798409,18.301128,47.294155,0.0011881628,1.2444912E10,50,426,255,319,298,74,131,186,155.14273
31.25688,30.43043,2024,7,Dakahlia,0.4679,30.619104,18.629534,48.775944,0.0012245999,1.2379985E10,40,399,270,330,372,74,133,187,22.247366
31.445526,30.565178,2024,7,Dakahlia,0.3966,30.470724,19.299839,51.295586,0.001470741,1.228709E10,50,327,284,390,331,74,133,190,159.89555
31.16705,30.68196,2024,7,Dakahlia,0.71965,30.115156,19.66418,53.55345,0.0024188347,1.2252278E10,40,355,281,365,418,74,130,185,0.6139963
31.0862,30.610094,2024,7,Dakahlia,0.6464,30.213299,19.486921,52.668728,0.002003111,1.228044E10,10,412,271,318,390,74,129,187,65.51838
31.292812,30.655008,2024,7,Dakahlia,0.7308,30.200787,19.570772,52.98216,0.0019729473,1.2248033E10,40,356,312,333,440,73,130,190,2.0793455
31.11315,30.619076,2024,7,Dakahlia,0.5992,30.213299,19.486921,52.668728,0.002003111,1.228044E10,40,374,288,338,351,74,128,191,61.683784
31.02332,30.60111,2024,7,Dakahlia,0.67565,30.172426,19.520927,52.90431,0.0023078844,1.22911E10,40,368,272,360,422,74,130,187,0.3551429
31.122133,30.574162,2024,7,Dakahlia,0.3839,30.213299,19.486921,52.668728,0.002003111,1.228044E10,40,357,296,349,282,75,135,188,39.332523
31.319763,30.43043,2024,7,Dakahlia,0.6092,30.619104,18.629534,48.775944,0.0012245999,1.2379985E10,40,377,260,363,293,76,133,196,16.759264
31.45451,30.080088,2024,7,Dakahlia,0.1035,30.411932,16.476572,43.0851,8.125045E-4,1.2747974E10,60,434,254,312,38,80,136,154,8.884856
31.292812,30.394497,2024,7,Dakahlia,0.47895,30.619104,18.629534,48.775944,0.0012245999,1.2379985E10,40,392,257,352,294,75,133,184,10.253623
31.104166,30.268734,2024,7,Dakahlia,0.5784,30.74214,18.466364,47.941013,9.6898904E-4,1.2435566E10,10,437,287,276,592,71,130,217,2.1335707
31.005352,30.726873,2024,7,Dakahlia,0.68335,29.966509,19.771343,54.37383,0.0031091645,1.2263505E10,40,369,289,342,344,74,128,176,0.043965522
31.337729,30.735857,2024,7,Dakahlia,0.76265,30.200787,19.570772,52.98216,0.0019729473,1.2248033E10,40,356,305,339,511,73,129,189,0.6502426
31.337729,30.250767,2024,7,Dakahlia,0.6028,30.798409,18.301128,47.294155,0.0011881628,1.2444912E10,40,424,267,309,311,73,133,177,7.2042837
