longitude,latitude,year,month,area,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,LC_Type1,sand,silt,clay,soc,ph,bdod,cec,POP
31.158066,30.2867,2024,10,Dakahlia,0.4423,24.347824,13.550403,50.927876,3.7483583E-4,8.428589E9,40,424,298,279,369,72,134,195,3.3670726
31.11315,30.610094,2024,10,Dakahlia,0.30645,24.273693,13.982781,52.613136,5.3807057E-4,8.235446E9,50,385,279,337,334,75,129,185,10.025696
31.31078,30.295683,2024,10,Dakahlia,0.42735,24.302826,13.488824,50.86112,4.6138177E-4,8.4532813E9,50,426,255,319,298,74,131,186,155.14273
31.25688,30.43043,2024,10,Dakahlia,0.37915,24.310205,13.590153,51.175194,6.21979E-4,8.3854607E9,40,399,270,330,372,74,133,187,22.247366
31.445526,30.565178,2024,10,Dakahlia,0.27315,24.376791,13.992329,52.32118,0.0027408423,8.277641E9,50,327,284,390,331,74,133,190,159.89555
31.16705,30.68196,2024,10,Dakahlia,0.42315,24.234097,14.084123,53.086178,0.002087769,8.1987845E9,40,355,281,365,418,74,130,185,0.6139963
31.0862,30.610094,2024,10,Dakahlia,0.5398,24.273693,13.982781,52.613136,5.3807057E-4,8.235446E9,10,412,271,318,390,74,129,187,65.51838
31.292812,30.655008,2024,10,Dakahlia,0.3518,24.268415,14.077875,52.95549,0.0039779814,8.2141686E9,40,356,312,333,440,73,130,190,2.0793455
31.11315,30.619076,2024,10,Dakahlia,0.485,24.273693,13.982781,52.613136,5.3807057E-4,8.235446E9,40,374,288,338,351,74,128,191,61.683784
31.02332,30.60111,2024,10,Dakahlia,0.55885,24.220074,14.036009,52.96534,5.28586E-4,8.232355E9,40,368,272,360,422,74,130,187,0.3551429
31.122133,30.574162,2024,10,Dakahlia,0.32975,24.273693,13.982781,52.613136,5.3807057E-4,8.235446E9,40,357,296,349,282,75,135,188,39.332523
31.319763,30.43043,2024,10,Dakahlia,0.3714,24.310205,13.590153,51.175194,6.21979E-4,8.3854607E9,40,377,260,363,293,76,133,196,16.759264
31.45451,30.080088,2024,10,Dakahlia,0.12735,23.191433,12.804556,52.00578,6.4971007E-4,8.727452E9,60,434,254,312,38,80,136,154,8.884856
31.292812,30.394497,2024,10,Dakahlia,0.3666,24.310205,13.590153,51.175194,6.21979E-4,8.3854607E9,40,392,257,352,294,75,133,184,10.253623
31.104166,30.268734,2024,10,Dakahlia,0.59435,24.349176,13.605062,51.10528,3.8120607E-4,8.4291057E9,10,437,287,276,592,71,130,217,2.1335707
31.005352,30.726873,2024,10,Dakahlia,0.43635,24.116041,14.12344,53.60033,5.849422E-4,8.1791677E9,40,369,289,342,344,74,128,176,0.043965522
31.337729,30.735857,2024,10,Dakahlia,0.49775,24.268415,14.077875,52.95549,0.0039779814,8.2141686E9,40,356,305,339,511,73,129,189,0.6502426
31.337729,30.250767,2024,10,Dakahlia,0.4025,24.302826,13.488824,50.86112,4.6138177E-4,8.4532813E9,40,424,267,309,311,73,133,177,7.2042837
31.409594,30.133986,2024,10,Dakahlia,0.0956,23.667747,13.015037,51.232098,2.8277645E-4,8.677586E9,50,490,266,245,48,80,137,136,3.3293784
31.373661,30.843655,2024,10,Dakahlia,0.37235,24.178196,14.252365,53.848564,0.0070064263,8.1759555E9,50,359,296,344,564,71,130,190,3.1805897
31.42756,30.017204,2024,10,Dakahlia,0.1532,23.122023,12.576581,51.449966,6.4778037E-4,8.754907E9,50,439,234,326,47,80,140,138,27.186026
31.355696,30.726873,2024,10,Dakahlia,0.4422,24.270676,14.1157875,53.078632,0.004525696,8.2255626E9,40,349,293,358,416,73,129,186,77.94924
31.041285,30.960436,2024,10,Dakahlia,0.4098,23.905432,14.580944,55.914555,4.1968087E-4,8.025621E9,40,373,292,336,583,72,132,171,3.113984
31.220947,30.520262,2024,10,Dakahlia,0.56795,24.378862,13.816619,51.72114,6.0584105E-4,8.3034117E9,40,396,315,290,512,74,132,187,0.53891355
31.11315,30.48433,2024,10,Dakahlia,0.4446,24.343723,13.865925,51.996544,4.44536E-4,8.2887767E9,40,399,278,323,412,73,133,212,4.244026
31.301796,30.556194,2024,10,Dakahlia,0.5107,24.366776,13.951662,52.21461,0.0018798307,8.265313E9,20,386,323,292,500,72,133,209,18.171837
31.292812,30.637043,2024,10,Dakahlia,0.25495,24.366776,13.951662,52.21461,0.0018798307,8.265313E9,40,341,308,352,413,73,129,188,8.406021
31.364677,30.74484,2024,10,Dakahlia,0.38385,24.270676,14.1157875,53.078632,0.004525696,8.2255626E9,40,350,300,351,389,73,129,187,23.842003
31.391628,30.295683,2024,10,Dakahlia,0.28185,24.053661,13.407145,51.353752,4.7668527E-4,8.508437E9,40,428,315,258,86,80,140,144,1.0431914
31.131117,30.48433,2024,10,Dakahlia,0.49765,24.343723,13.865925,51.996544,4.44536E-4,8.2887767E9,40,413,282,306,449,73,134,204,7.1506724
31.220947,30.31365,2024,10,Dakahlia,0.4624,24.347824,13.550403,50.927876,3.7483583E-4,8.428589E9,40,441,267,293,345,74,133,183,3.1319766
31.28383,30.708908,2024,10,Dakahlia,0.2902,24.268415,14.077875,52.95549,0.0039779814,8.2141686E9,40,390,297,313,352,75,129,184,11.949046
31.211964,30.556194,2024,10,Dakahlia,0.4107,24.32314,13.958092,52.373287,8.3828426E-4,8.250383E9,40,376,308,316,402,74,132,193,6.497844
31.445526,30.717892,2024,10,Dakahlia,0.382,24.270676,14.1157875,53.078632,0.004525696,8.2255626E9,40,339,305,358,430,73,128,187,0.84394556
31.418577,30.68196,2024,10,Dakahlia,0.4033,24.270676,14.1157875,53.078632,0.004525696,8.2255626E9,40,323,287,390,398,73,129,191,0.42842686
31.077217,30.241783,2024,10,Dakahlia,0.61505,24.315435,13.465253,50.74467,4.166932E-4,8.5091277E9,50,426,292,283,356,72,132,194,175.31354
31.337729,30.897554,2024,10,Dakahlia,0.3509,24.04583,14.34789,54.615208,0.009500545,8.1174124E9,40,369,281,351,478,73,129,189,103.92635
31.31078,30.88857,2024,10,Dakahlia,0.4471,24.04583,14.34789,54.615208,0.009500545,8.1174124E9,40,362,287,352,498,71,130,189,0.15727973
31.28383,30.717892,2024,10,Dakahlia,0.3283,24.268415,14.077875,52.95549,0.0039779814,8.2141686E9,40,384,296,320,390,75,130,184,0.1312331
31.337729,30.008223,2024,10,Dakahlia,0.09535,23.784395,12.983566,50.768692,3.2718192E-4,8.703385E9,50,463,224,313,46,80,141,144,60.77809
31.104166,30.160936,2024,10,Dakahlia,0.31735,24.315435,13.465253,50.74467,4.166932E-4,8.5091277E9,50,433,274,294,343,73,131,214,163.78734
31.45451,30.493313,2024,10,Dakahlia,0.3703,24.360004,13.911368,52.09934,0.002782856,8.3506565E9,40,366,266,369,379,74,131,191,9.329226
